Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
343,JarrodÿDyson*,33,ARI,67,237,-17,3,0,9,0,-5,-0.6,8,3,0.1,0.492,0.497,-0.8,0.9,-6,dysonja01,JarrodÿDyson*,JarrodÿDyson,JarrodÿDyson,jarroddyson
344,SamÿDyson,30,SFG,69,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,dysonsa01,SamÿDyson,SamÿDyson,SamÿDyson,samdyson
345,AdamÿEaton*,29,WSN,95,370,8,1,0,-4,-3,2,0.1,12,14,1.3,0.503,0.502,1.8,-0.9,18,eatonad02,AdamÿEaton*,AdamÿEaton,AdamÿEaton,adameaton
346,CarlÿEdwardsÿJr.,26,CHC,55,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,edwarca01,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr,carledwardsjr
348,ZachÿEflin,24,PHI,25,50,-9,0,0,0,7,-2,-0.2,0,-2,-0.2,0.493,0.499,-0.2,0,-2,eflinza01,ZachÿEflin,ZachÿEflin,ZachÿEflin,zacheflin
349,JeradÿEickhoff,27,PHI,3,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,eickhje01,JeradÿEickhoff,JeradÿEickhoff,JeradÿEickhoff,jeradeickhoff
350,RoenisÿEl¡as*,29,SEA,3,2,0,0,0,0,0,1,0.1,0,1,0.1,0.518,0.5,0.1,0,1,eliasro01,RoenisÿElias*,RoenisÿElias,RoenisÿElias,roeniselias
351,A.J.ÿEllis,37,SDP,66,183,1,-1,0,-4,3,-2,-0.3,6,4,0.3,0.497,0.499,0.8,-0.2,8,ellisaj01,A.J.ÿEllis,A.J.ÿEllis,AJÿEllis,ajellis
352,EdwinÿEncarnaci¢n,35,CLE,137,579,12,-2,-1,-1,-12,-3,-0.1,21,17,1.9,0.498,0.498,1.8,-1.1,18,encared01,EdwinÿEncarnacion,EdwinÿEncarnacion,EdwinÿEncarnacion,edwinencarnacion
353,AdamÿEngel,26,CHW,143,463,-18,2,1,7,3,-6,-0.4,17,11,1.2,0.496,0.496,0.3,1.2,4,engelad01,AdamÿEngel,AdamÿEngel,AdamÿEngel,adamengel
354,NathanÿEovaldi,28,2TM,6,10,-1,0,0,0,1,0,0,0,0,0,0.502,0.5,0,0,0,eovalna01,NathanÿEovaldi,NathanÿEovaldi,NathanÿEovaldi,nathaneovaldi
355,RobbieÿErlin,27,SDP,38,27,-2,0,0,0,4,2,0.2,0,2,0.2,0.505,0.501,0.2,0,2,erlinro01,RobbieÿErlin,RobbieÿErlin,RobbieÿErlin,robbieerlin
356,PhilÿErvin,25,CIN,78,247,-3,1,0,-6,-3,-11,-1.3,8,-3,-0.5,0.485,0.493,0.2,-1,3,ervinph01,PhilÿErvin,PhilÿErvin,PhilÿErvin,philervin
357,AlcidesÿEscobar,31,KCR,140,531,-23,2,0,-28,6,-41,-4,19,-22,-2.2,0.47,0.474,0.6,-2,6,escobal02,AlcidesÿEscobar,AlcidesÿEscobar,AlcidesÿEscobar,alcidesescobar
358,EduardoÿEscobar#,29,2TM,151,631,12,-1,-1,-4,4,9,1,22,31,3.1,0.506,0.504,3.5,0.1,35,escobed01,EduardoÿEscobar#,EduardoÿEscobar,EduardoÿEscobar,eduardoescobar
359,MarcoÿEstrada,34,TOR,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,estrama01,MarcoÿEstrada,MarcoÿEstrada,MarcoÿEstrada,marcoestrada
360,PhillipÿEvans,25,NYM,15,23,-3,0,0,-1,0,-4,-0.4,1,-3,-0.3,0.474,0.498,-0.2,-0.1,-2,evansph01,PhillipÿEvans,PhillipÿEvans,PhillipÿEvans,phillipevans
361,JeurysÿFamilia,28,2TM,39,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,familje01,JeurysÿFamilia,JeurysÿFamilia,JeurysÿFamilia,jeurysfamilia
363,BuckÿFarmer*,27,DET,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,farmebu01,BuckÿFarmer*,BuckÿFarmer,BuckÿFarmer,buckfarmer
364,KyleÿFarmer,27,LAD,39,77,-2,0,0,2,0,0,-0.1,3,2,0.2,0.499,0.5,0,0.2,0,farmeky01,KyleÿFarmer,KyleÿFarmer,KyleÿFarmer,kylefarmer
366,LukeÿFarrell*,27,CHC,19,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,farrelu01,LukeÿFarrell*,LukeÿFarrell,LukeÿFarrell,lukefarrell
367,ErickÿFedde,25,WSN,10,17,-3,0,0,0,3,-1,-0.1,0,-1,-0.1,0.493,0.5,-0.1,0,-1,feddeer01,ErickÿFedde,ErickÿFedde,ErickÿFedde,erickfedde
368,TimÿFederowicz,30,2TM,15,42,-1,0,0,-1,1,-2,-0.2,1,0,0,0.487,0.499,0.1,0,0,federti01,TimÿFederowicz,TimÿFederowicz,TimÿFederowicz,timfederowicz
369,MichaelÿFeliz,25,PIT,44,2,-1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,felizmi01,MichaelÿFeliz,MichaelÿFeliz,MichaelÿFeliz,michaelfeliz
370,CalebÿFerguson,21,LAD,28,5,-1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,ferguca01,CalebÿFerguson,CalebÿFerguson,CalebÿFerguson,calebferguson
371,Jos‚ÿFern ndez*,25,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fernajo04,JoseÿFernandez*,JoseÿFernandez,JoseÿFernandez,josefernandez
372,JoseÿMiguelÿFernandez*,30,LAA,36,123,0,-1,0,0,-2,-2,-0.2,4,2,0.2,0.494,0.499,0.2,-0.1,2,fernajo03,JoseÿMiguelÿFernandez*,JoseÿMiguelÿFernandez,JoseÿMiguelÿFernandez,josemiguelfernandez
373,MattÿFesta,25,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,festama01,MattÿFesta,MattÿFesta,MattÿFesta,mattfesta
374,JohnnyÿField,26,2TM,83,233,-4,0,0,4,-3,-3,-0.3,8,5,0.5,0.496,0.499,0.1,0.3,1,fieldjo04,JohnnyÿField,JohnnyÿField,JohnnyÿField,johnnyfield
375,JoshÿFields,32,LAD,45,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fieldjo03,JoshÿFields,JoshÿFields,JoshÿFields,joshfields
377,HeathÿFillmyer,24,KCR,2,5,0,0,0,0,1,1,0.1,0,1,0.1,0.536,0.5,0.1,0,1,fillmhe01,HeathÿFillmyer,HeathÿFillmyer,HeathÿFillmyer,heathfillmyer
378,BrandonÿFinnegan*,25,CIN,5,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.483,0.499,-0.1,0,-1,finnebr01,BrandonÿFinnegan*,BrandonÿFinnegan,BrandonÿFinnegan,brandonfinnegan
379,DerekÿFisher*,24,HOU,42,86,-5,0,1,3,-1,-2,-0.2,3,1,0.1,0.494,0.498,-0.3,0.2,-2,fishede01,DerekÿFisher*,DerekÿFisher,DerekÿFisher,derekfisher
381,JackÿFlaherty,22,STL,28,52,-7,0,0,0,7,0,0,0,0,0,0.501,0.5,0,0,0,flaheja01,JackÿFlaherty,JackÿFlaherty,JackÿFlaherty,jackflaherty
382,RyanÿFlaherty*,31,ATL,81,182,-11,0,0,-3,0,-14,-1.6,6,-8,-1,0.482,0.491,-0.6,-0.4,-5,flahery01,RyanÿFlaherty*,RyanÿFlaherty,RyanÿFlaherty,ryanflaherty
383,DavidÿFletcher,24,LAA,80,307,-5,2,0,7,2,6,0.8,11,17,1.8,0.508,0.504,1,1,10,fletcda02,DavidÿFletcher,DavidÿFletcher,DavidÿFletcher,davidfletcher
384,ChrisÿFlexen,23,NYM,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,flexech01,ChrisÿFlexen,ChrisÿFlexen,ChrisÿFlexen,chrisflexen
385,WilmerÿFlores,26,NYM,126,429,1,-2,1,0,-4,-4,-0.6,14,10,0.8,0.497,0.498,0.9,-0.6,10,florewi01,WilmerÿFlores,WilmerÿFlores,WilmerÿFlores,wilmerflores
386,PedroÿFlorim¢n#,31,PHI,50,76,-1,0,0,-4,1,-5,-0.5,2,-2,-0.3,0.49,0.497,0.2,-0.4,2,floripe01,PedroÿFlorimon#,PedroÿFlorimon,PedroÿFlorimon,pedroflorimon
387,DylanÿFloro*,27,2TM,48,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.499,0.5,-0.1,0,-1,florody01,DylanÿFloro*,DylanÿFloro,DylanÿFloro,dylanfloro
388,TylerÿFlowers,32,ATL,82,296,-3,-1,0,-2,5,-1,-0.3,10,8,0.7,0.499,0.499,1,0.2,10,flowety01,TylerÿFlowers,TylerÿFlowers,TylerÿFlowers,tylerflowers
389,BrianÿFlynn*,28,KCR,3,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,flynnbr01,BrianÿFlynn*,BrianÿFlynn,BrianÿFlynn,brianflynn
390,MikeÿFoltynewicz,26,ATL,30,66,-15,0,0,0,10,-4,-0.5,0,-4,-0.5,0.485,0.497,-0.5,0,-4,foltymi01,MikeÿFoltynewicz,MikeÿFoltynewicz,MikeÿFoltynewicz,mikefoltynewicz
391,WilmerÿFont,28,3TM,7,2,0,0,0,0,0,0,0,0,0,0,0.505,0.5,0,0,0,fontwi01,WilmerÿFont,WilmerÿFont,WilmerÿFont,wilmerfont
392,NolanÿFontana*,27,LAA,8,12,-1,0,0,2,0,1,0.1,0,2,0.2,0.516,0.501,0,0.2,0,fontano01,NolanÿFontana*,NolanÿFontana,NolanÿFontana,nolanfontana
393,LoganÿForsythe,31,2TM,120,416,-15,2,-1,-2,3,-13,-1.4,14,1,0,0.488,0.495,0.2,0.1,3,forsylo01,LoganÿForsythe,LoganÿForsythe,LoganÿForsythe,loganforsythe
394,DexterÿFowler#,32,STL,90,334,-15,0,1,-5,-3,-21,-2.5,11,-11,-1.4,0.474,0.486,-0.8,-0.9,-5,fowlede01,DexterÿFowler#,DexterÿFowler,DexterÿFowler,dexterfowler
395,DustinÿFowler*,23,OAK,69,203,-9,-1,1,-9,1,-17,-1.7,7,-10,-1,0.475,0.489,-0.1,-0.7,-1,fowledu01,DustinÿFowler*,DustinÿFowler,DustinÿFowler,dustinfowler
396,MaikelÿFranco,25,PHI,131,465,1,-1,-2,-10,2,-8,-1.1,15,7,0.4,0.493,0.495,1.6,-1,17,francma02,MaikelÿFranco,MaikelÿFranco,MaikelÿFranco,maikelfranco
397,NickÿFranklin#,27,MIL,1,2,-1,0,0,0,0,0,0,0,0,0,0.463,0.5,0,0,0,frankni01,NickÿFranklin#,NickÿFranklin,NickÿFranklin,nickfranklin
399,AdamÿFrazier*,26,PIT,113,352,8,0,0,8,0,16,1.6,11,28,2.7,0.516,0.511,1.9,0.8,20,fraziad01,AdamÿFrazier*,AdamÿFrazier,AdamÿFrazier,adamfrazier
400,ClintÿFrazier,23,NYY,15,41,1,-1,0,0,0,-1,-0.1,1,1,0.1,0.493,0.499,0.1,0,0,frazicl01,ClintÿFrazier,ClintÿFrazier,ClintÿFrazier,clintfrazier
401,ToddÿFrazier,32,NYM,115,472,0,1,-1,9,2,11,1,15,26,2.5,0.51,0.507,1.6,1.1,17,frazito01,ToddÿFrazier,ToddÿFrazier,ToddÿFrazier,toddfrazier
402,KyleÿFreeland*,25,COL,30,71,-13,0,1,0,11,-2,-0.2,0,-2,-0.2,0.495,0.499,-0.2,0,-2,freelky01,KyleÿFreeland*,KyleÿFreeland,KyleÿFreeland,kylefreeland
403,FreddieÿFreeman*,28,ATL,162,707,34,0,1,8,-9,34,3.3,22,56,5.5,0.522,0.522,4.8,-0.2,48,freemfr01,FreddieÿFreeman*,FreddieÿFreeman,FreddieÿFreeman,freddiefreeman
404,MikeÿFreeman*,30,CHC,1,1,0,0,0,-1,0,-1,-0.1,0,-1,-0.1,0.402,0.499,0,-0.1,0,freemmi01,MikeÿFreeman*,MikeÿFreeman,MikeÿFreeman,mikefreeman
405,SamÿFreeman,31,ATL,59,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,freemsa01,SamÿFreeman,SamÿFreeman,SamÿFreeman,samfreeman
406,DavidÿFreese,35,2TM,113,312,11,-1,0,1,0,10,0.9,10,20,1.9,0.509,0.504,1.9,0,19,freesda01,DavidÿFreese,DavidÿFreese,DavidÿFreese,davidfreese
407,DavidÿFreitas,29,SEA,36,106,-5,-1,0,-2,2,-6,-0.6,4,-2,-0.2,0.483,0.496,0,0.1,0,freitda01,DavidÿFreitas,DavidÿFreitas,DavidÿFreitas,davidfreitas
408,MaxÿFried*,24,ATL,14,8,-1,0,0,0,1,0,0,0,0,0,0.499,0.5,0,0,0,friedma01,MaxÿFried*,MaxÿFried,MaxÿFried,maxfried
409,JaceÿFry*,24,CHW,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fryja01,JaceÿFry*,JaceÿFry,JaceÿFry,jacefry
410,PaulÿFry*,25,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,frypa01,PaulÿFry*,PaulÿFry,PaulÿFry,paulfry
411,CarsonÿFulmer,24,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fulmeca01,CarsonÿFulmer,CarsonÿFulmer,CarsonÿFulmer,carsonfulmer
412,MichaelÿFulmer,25,DET,3,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.463,0.499,-0.1,0,-1,fulmemi01,MichaelÿFulmer,MichaelÿFulmer,MichaelÿFulmer,michaelfulmer
413,DrewÿGagnon,28,NYM,4,2,-1,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,gagnodr01,DrewÿGagnon,DrewÿGagnon,DrewÿGagnon,drewgagnon
414,RockyÿGale,30,LAD,3,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.481,0.5,-0.1,0,0,galero01,RockyÿGale,RockyÿGale,RockyÿGale,rockygale
415,CamÿGallagher,25,KCR,22,69,-4,-1,0,1,1,-2,-0.2,2,0,0,0.488,0.498,-0.1,0.2,-1,gallaca01,CamÿGallagher,CamÿGallagher,CamÿGallagher,camgallagher
416,YovaniÿGallardo,32,2TM,4,2,-1,0,0,0,0,0,0,0,0,0,0.493,0.5,0,0,0,gallayo01,YovaniÿGallardo,YovaniÿGallardo,YovaniÿGallardo,yovanigallardo
417,GiovannyÿGallegos,26,2TM,3,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,gallegi01,GiovannyÿGallegos,GiovannyÿGallegos,GiovannyÿGallegos,giovannygallegos
418,JoeyÿGallo*,24,TEX,148,577,2,1,1,4,-6,2,0.4,21,22,2.4,0.501,0.501,1.9,0,18,gallojo01,JoeyÿGallo*,JoeyÿGallo,JoeyÿGallo,joeygallo
419,IsaacÿGalloway,28,MIA,43,74,-1,0,0,5,-1,3,0.3,2,6,0.6,0.508,0.502,0.1,0.4,1,gallois01,IsaacÿGalloway,IsaacÿGalloway,IsaacÿGalloway,isaacgalloway
420,FreddyÿGalvis#,28,SDP,162,656,-9,-2,1,2,9,1,-0.3,21,22,1.9,0.5,0.5,1.8,1,20,galvifr01,FreddyÿGalvis#,FreddyÿGalvis,FreddyÿGalvis,freddygalvis
421,BenÿGamel*,26,SEA,101,293,2,1,1,-5,-4,-6,-0.5,11,4,0.5,0.494,0.496,0.9,-0.8,9,gamelbe01,BenÿGamel*,BenÿGamel,BenÿGamel,bengamel
422,JohnÿGant,25,STL,27,34,-5,-1,0,0,5,-1,-0.1,0,-1,-0.1,0.497,0.499,-0.1,0,-1,gantjo01,JohnÿGant,JohnÿGant,JohnÿGant,johngant
423,AdolisÿGarc¡a,25,STL,21,17,-3,0,0,0,0,-3,-0.3,1,-3,-0.3,0.485,0.498,-0.3,-0.1,-2,garciad02,AdolisÿGarcia,AdolisÿGarcia,AdolisÿGarcia,adolisgarcia
424,AramisÿGarcia,25,SFG,19,65,1,0,0,-1,0,0,0,2,2,0.2,0.501,0.5,0.3,-0.1,3,garciar01,AramisÿGarcia,AramisÿGarcia,AramisÿGarcia,aramisgarcia
425,Avisa¡lÿGarc¡a,27,CHW,93,385,-2,-1,-1,-2,-4,-10,-0.8,14,4,0.5,0.489,0.494,0.6,-0.5,6,garciav01,AvisailÿGarcia,AvisailÿGarcia,AvisailÿGarcia,avisailgarcia
426,GregÿGarcia*,28,STL,114,208,-8,0,0,-1,2,-6,-0.7,7,1,-0.1,0.495,0.496,0.1,0,2,garcigr01,GregÿGarcia*,GregÿGarcia,GregÿGarcia,greggarcia
427,JaimeÿGarc¡a*,31,2TM,9,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.495,0.5,-0.1,0,-1,garcija02,JaimeÿGarcia*,JaimeÿGarcia,JaimeÿGarcia,jaimegarcia
428,Jarl¡nÿGarc¡a*,25,MIA,28,11,-2,0,0,0,2,-1,-0.1,0,-1,-0.1,0.498,0.5,-0.1,0,-1,garcija04,JarlinÿGarcia*,JarlinÿGarcia,JarlinÿGarcia,jarlingarcia
429,LeuryÿGarc¡a#,27,CHW,82,275,-4,1,0,2,-1,-2,-0.1,10,8,0.9,0.498,0.499,0.6,0.2,6,garcile02,LeuryÿGarcia#,LeuryÿGarcia,LeuryÿGarcia,leurygarcia
430,LuisÿGarc¡a,31,PHI,53,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,garcilu03,LuisÿGarcia,LuisÿGarcia,LuisÿGarcia,luisgarcia
431,YimiÿGarc¡a,27,LAD,25,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garciyi01,YimiÿGarcia,YimiÿGarcia,YimiÿGarcia,yimigarcia
433,BrettÿGardner*,34,NYY,140,609,-6,6,2,12,-3,10,1.3,21,31,3.3,0.507,0.506,1.9,1.1,19,gardnbr01,BrettÿGardner*,BrettÿGardner,BrettÿGardner,brettgardner
434,DustinÿGarneau,30,CHW,1,3,1,0,0,-1,0,0,0,0,0,0,0.46,0.5,0.1,-0.1,1,garnedu01,DustinÿGarneau,DustinÿGarneau,DustinÿGarneau,dustingarneau
435,AmirÿGarrett,26,CIN,60,2,-1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,garream01,AmirÿGarrett,AmirÿGarrett,AmirÿGarrett,amirgarrett
436,MitchÿGarver,27,MIN,102,335,3,-2,-1,-8,5,-3,-0.2,12,9,1,0.497,0.498,1.7,-0.2,17,garvemi01,MitchÿGarver,MitchÿGarver,MitchÿGarver,mitchgarver
437,EvanÿGattis,31,HOU,128,451,-2,-1,-1,0,-10,-15,-1.3,16,1,0.2,0.488,0.491,0.1,-0.9,1,gattiev01,EvanÿGattis,EvanÿGattis,EvanÿGattis,evangattis
438,KevinÿGausman*,27,2TM,12,25,-4,0,0,0,4,0,0,0,0,0,0.499,0.5,0,0,0,gausmke01,KevinÿGausman*,KevinÿGausman,KevinÿGausman,kevingausman
439,SamÿGaviglio,28,TOR,2,3,0,0,0,0,0,1,0.1,0,1,0.1,0.542,0.501,0.1,0,1,gavigsa01,SamÿGaviglio,SamÿGaviglio,SamÿGaviglio,samgaviglio
440,CoryÿGearrin,32,3TM,35,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gearrco01,CoryÿGearrin,CoryÿGearrin,CoryÿGearrin,corygearrin
441,ScooterÿGennett*,28,CIN,154,638,20,-2,2,-12,4,12,1,21,33,3,0.508,0.508,4.5,-1,45,gennesc01,ScooterÿGennett*,ScooterÿGennett,ScooterÿGennett,scootergennett
442,CraigÿGentry,34,BAL,68,169,-3,1,1,7,-2,4,0.5,6,10,1.1,0.506,0.503,0.3,0.6,3,gentrcr01,CraigÿGentry,CraigÿGentry,CraigÿGentry,craiggentry
443,MikeÿGerber*,25,DET,18,47,-7,0,0,0,0,-8,-0.8,2,-6,-0.7,0.453,0.495,-0.7,0,-6,gerbemi01,MikeÿGerber*,MikeÿGerber,MikeÿGerber,mikegerber
444,DomingoÿGerm n,25,NYY,2,2,0,0,0,0,0,0,0,0,0,0,0.517,0.5,0,0,0,germado01,DomingoÿGerman,DomingoÿGerman,DomingoÿGerman,domingogerman
445,KyleÿGibson,30,MIN,1,2,1,0,0,0,0,1,0.1,0,1,0.1,0.611,0.501,0.1,0,1,gibsoky01,KyleÿGibson,KyleÿGibson,KyleÿGibson,kylegibson
446,KenÿGiles,27,2TM,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gileske01,KenÿGiles,KenÿGiles,KenÿGiles,kengiles
448,ChrisÿGimenez,35,2TM,25,66,-2,0,0,0,1,-1,-0.1,2,1,0.1,0.495,0.5,0.1,0.1,1,gimench01,ChrisÿGimenez,ChrisÿGimenez,ChrisÿGimenez,chrisgimenez
449,LucasÿGiolito,23,CHW,3,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.476,0.5,-0.1,0,-1,giolilu01,LucasÿGiolito,LucasÿGiolito,LucasÿGiolito,lucasgiolito
450,MychalÿGivens,28,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,givenmy01,MychalÿGivens,MychalÿGivens,MychalÿGivens,mychalgivens
451,TylerÿGlasnow*,24,2TM,32,3,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,glasnty01,TylerÿGlasnow*,TylerÿGlasnow,TylerÿGlasnow,tylerglasnow
452,KodaÿGlover,25,WSN,22,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gloveko01,KodaÿGlover,KodaÿGlover,KodaÿGlover,kodaglover
453,ZackÿGodley,28,ARI,32,65,-13,0,1,0,10,-2,-0.2,0,-2,-0.2,0.494,0.499,-0.2,0,-2,godleza01,ZackÿGodley,ZackÿGodley,ZackÿGodley,zackgodley
454,ErikÿGoeddel,29,2TM,25,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,goedder01,ErikÿGoeddel,ErikÿGoeddel,ErikÿGoeddel,erikgoeddel
455,LuizÿGohara*,21,ATL,8,2,-1,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,goharlu01,LuizÿGohara*,LuizÿGohara,LuizÿGohara,luizgohara
456,RyanÿGoins*,30,KCR,41,120,-8,-1,1,5,1,-2,-0.1,4,3,0.3,0.495,0.499,-0.3,0.7,-3,goinsry01,RyanÿGoins*,RyanÿGoins,RyanÿGoins,ryangoins
457,PaulÿGoldschmidt,30,ARI,158,690,40,-1,0,5,-9,35,3.4,22,56,5.5,0.523,0.523,5.1,-0.6,51,goldspa01,PaulÿGoldschmidt,PaulÿGoldschmidt,PaulÿGoldschmidt,paulgoldschmidt
458,AustinÿGomber*,24,STL,27,21,-2,0,0,0,3,1,0.1,0,1,0.1,0.505,0.501,0.1,0,1,gombeau01,AustinÿGomber*,AustinÿGomber,AustinÿGomber,austingomber
459,YanÿGomes,30,CLE,112,435,2,-1,0,1,7,10,1.2,16,25,2.7,0.509,0.506,2.4,1,24,gomesya01,YanÿGomes,YanÿGomes,YanÿGomes,yangomes
460,CarlosÿG¢mez,32,TBR,118,408,-11,0,0,8,-4,-8,-0.7,15,7,0.7,0.493,0.495,-0.2,0.5,-1,gomezca01,CarlosÿGomez,CarlosÿGomez,CarlosÿGomez,carlosgomez
462,MiguelÿG¢mez#,25,SFG,9,15,-1,0,0,0,0,-1,-0.1,0,0,0,0.491,0.499,0,0,0,gomezmi01,MiguelÿGomez#,MiguelÿGomez,MiguelÿGomez,miguelgomez
463,RobertoÿG¢mez,28,SFG,5,2,-1,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,gomezro01,RobertoÿGomez,RobertoÿGomez,RobertoÿGomez,robertogomez
465,MarcoÿGonzales*,26,SEA,1,3,-1,0,0,0,0,0,0,0,0,0,0.466,0.5,0,0,0,gonzama02,MarcoÿGonzales*,MarcoÿGonzales,MarcoÿGonzales,marcogonzales
466,Adri nÿGonz lez*,36,NYM,54,187,-4,-1,-1,1,-2,-8,-0.9,6,-2,-0.3,0.485,0.495,-0.4,-0.2,-3,gonzaad01,AdrianÿGonzalez*,AdrianÿGonzalez,AdrianÿGonzalez,adriangonzalez
467,AlfredoÿGonz lez,25,CHW,3,9,-2,0,0,0,0,-2,-0.2,0,-1,-0.1,0.446,0.499,-0.1,0,-1,gonzaal04,AlfredoÿGonzalez,AlfredoÿGonzalez,AlfredoÿGonzalez,alfredogonzalez
468,CarlosÿGonz lez*,32,COL,132,504,-1,1,2,-4,-4,-6,-0.9,16,11,0.8,0.495,0.496,1.3,-1,14,gonzaca01,CarlosÿGonzalez*,CarlosÿGonzalez,CarlosÿGonzalez,carlosgonzalez
469,ErikÿGonz lez,26,CLE,81,143,-2,1,0,1,1,2,0.2,5,7,0.7,0.502,0.501,0.6,0.3,6,gonzaer01,ErikÿGonzalez,ErikÿGonzalez,ErikÿGonzalez,erikgonzalez
470,GioÿGonzalez,32,2TM,29,55,-11,0,0,0,9,-3,-0.3,0,-3,-0.3,0.49,0.498,-0.3,0,-3,gonzagi01,GioÿGonzalez,GioÿGonzalez,GioÿGonzalez,giogonzalez
471,MarwinÿGonz lez#,29,HOU,145,552,3,-3,0,5,-2,3,0.5,20,22,2.4,0.502,0.502,1.8,0.6,17,gonzama01,MarwinÿGonzalez#,MarwinÿGonzalez,MarwinÿGonzalez,marwingonzalez
472,MerandyÿGonz lez,22,MIA,7,4,0,0,0,0,1,0,0,0,0,0,0.505,0.5,0,0,0,gonzame01,MerandyÿGonzalez,MerandyÿGonzalez,MerandyÿGonzalez,merandygonzalez
474,NikoÿGoodrum#,26,DET,131,492,0,2,-1,-10,-1,-9,-0.7,18,9,1,0.493,0.494,1.9,-0.9,19,goodrni01,NikoÿGoodrum#,NikoÿGoodrum,NikoÿGoodrum,nikogoodrum
475,BrianÿGoodwin*,27,2TM,75,180,-1,-1,1,-4,0,-6,-0.6,6,0,0,0.492,0.498,0.4,-0.4,4,goodwbr01,BrianÿGoodwin*,BrianÿGoodwin,BrianÿGoodwin,briangoodwin
477,AlexÿGordon*,34,KCR,141,568,-9,1,1,10,-5,-2,0,20,18,2,0.498,0.499,0.8,0.7,8,gordoal01,AlexÿGordon*,AlexÿGordon,AlexÿGordon,alexgordon
478,TerranceÿGore,27,CHC,14,5,-1,2,0,1,0,2,0.2,0,2,0.3,0.516,0.501,0.1,0.1,1,gorete01,TerranceÿGore,TerranceÿGore,TerranceÿGore,terrancegore
479,PhilÿGosselin,29,CIN,20,28,-3,0,0,1,0,-2,-0.2,1,-1,-0.1,0.491,0.499,-0.2,0.1,-2,gosseph01,PhilÿGosselin,PhilÿGosselin,PhilÿGosselin,philgosselin
481,TrevorÿGott,25,WSN,20,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gotttr01,TrevorÿGott,TrevorÿGott,TrevorÿGott,trevorgott
482,MattÿGrace*,29,WSN,54,3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,gracema02,MattÿGrace*,MattÿGrace,MattÿGrace,mattgrace
483,YasmaniÿGrandal#,29,LAD,140,518,14,-2,-1,2,8,21,1.9,17,37,3.6,0.516,0.513,3.5,0.9,35,grandya01,YasmaniÿGrandal#,YasmaniÿGrandal,YasmaniÿGrandal,yasmanigrandal
