Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
647,ClaytonÿKershaw*,29,LAD,24,59,-5,0,0,0,9,4,0.4,0,4,0.4,0.516,0.502,0.4,0,4,kershcl01,ClaytonÿKershaw*,ClaytonÿKershaw,ClaytonÿKershaw,claytonkershaw
648,DallasÿKeuchel*,29,HOU,1,3,-1,0,0,0,0,0,0,0,0,0,0.464,0.5,0,0,0,keuchda01,DallasÿKeuchel*,DallasÿKeuchel,DallasÿKeuchel,dallaskeuchel
649,KevinÿKiermaier*,27,TBR,98,421,5,2,3,20,2,32,3.3,15,47,4.8,0.533,0.52,2.7,2.3,27,kiermke01,KevinÿKiermaier*,KevinÿKiermaier,KevinÿKiermaier,kevinkiermaier
650,HyunÿSooÿKim*,29,2TM,96,239,-12,0,1,-5,-2,-19,-2,8,-11,-1.2,0.48,0.494,-0.7,-0.7,-6,kimhy01,HyunÿSooÿKim*,HyunÿSooÿKim,HyunÿSooÿKim,hyunsookim
651,CraigÿKimbrel,29,BOS,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,kimbrcr01,CraigÿKimbrel,CraigÿKimbrel,CraigÿKimbrel,craigkimbrel
652,IanÿKinsler,35,DET,139,613,-9,2,0,3,3,-1,0,21,20,2,0.499,0.499,1.7,0.7,17,kinslia01,IanÿKinsler,IanÿKinsler,IanÿKinsler,iankinsler
653,BrandonÿKintzler,32,2TM,30,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,kintzbr01,BrandonÿKintzler,BrandonÿKintzler,BrandonÿKintzler,brandonkintzler
654,JasonÿKipnis*,30,CLE,90,373,-9,1,2,-5,2,-10,-0.9,13,4,0.4,0.489,0.494,0.9,-0.3,9,kipnija01,JasonÿKipnis*,JasonÿKipnis,JasonÿKipnis,jasonkipnis
656,PatrickÿKivlehan,27,CIN,115,204,-4,0,1,-2,-2,-6,-0.7,7,0,0,0.494,0.496,0.2,-0.5,2,kivlepa01,PatrickÿKivlehan,PatrickÿKivlehan,PatrickÿKivlehan,patrickkivlehan
657,CoreyÿKluber,31,CLE,1,2,0,0,0,0,0,1,0.1,0,1,0.1,0.549,0.5,0.1,0,1,klubeco01,CoreyÿKluber,CoreyÿKluber,CoreyÿKluber,coreykluber
658,AndrewÿKnapp#,25,PHI,56,204,-1,0,0,-4,3,-2,-0.2,7,5,0.4,0.496,0.499,0.8,-0.1,9,knappan01,AndrewÿKnapp#,AndrewÿKnapp,AndrewÿKnapp,andrewknapp
659,CoreyÿKnebel,25,MIL,71,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,knebeco01,CoreyÿKnebel,CoreyÿKnebel,CoreyÿKnebel,coreyknebel
660,MattÿKoch*,26,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,kochma01,MattÿKoch*,MattÿKoch,MattÿKoch,mattkoch
661,TomÿKoehler,31,2TM,11,21,-5,0,0,0,3,-2,-0.2,0,-2,-0.2,0.484,0.499,-0.2,0,-2,koehlto01,TomÿKoehler,TomÿKoehler,TomÿKoehler,tomkoehler
662,AdamÿKolarek*,28,TBR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,kolarad01,AdamÿKolarek*,AdamÿKolarek,AdamÿKolarek,adamkolarek
663,GeorgeÿKontos,32,2TM,59,2,-1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,kontoge01,GeorgeÿKontos,GeorgeÿKontos,GeorgeÿKontos,georgekontos
664,PeteÿKozma,29,2TM,39,51,-6,-1,0,-5,1,-11,-1.1,2,-10,-1,0.471,0.496,-0.5,-0.4,-4,kozmape01,PeteÿKozma,PeteÿKozma,PeteÿKozma,petekozma
665,ErikÿKratz,37,NYY,4,2,1,0,0,0,0,1,0.1,0,1,0.1,0.525,0.501,0.1,0,1,kratzer01,ErikÿKratz,ErikÿKratz,ErikÿKratz,erikkratz
666,IanÿKrol*,26,ATL,48,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,krolia01,IanÿKrol*,IanÿKrol,IanÿKrol,iankrol
667,ChadÿKuhl,24,PIT,30,52,-8,-1,0,0,8,-1,-0.1,0,-1,-0.1,0.498,0.5,-0.1,0,-1,kuhlch01,ChadÿKuhl,ChadÿKuhl,ChadÿKuhl,chadkuhl
668,TommyÿLaÿStella*,28,CHC,73,151,5,0,1,-7,1,-1,-0.1,5,4,0.4,0.499,0.499,1.1,-0.6,11,lasteto01,TommyÿLaÿStella*,TommyÿLaÿStella,TommyÿLaÿStella,tommylastella
670,JohnÿLackey,38,CHC,31,61,-10,0,0,0,9,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,lackejo01,JohnÿLackey,JohnÿLackey,JohnÿLackey,johnlackey
671,JuanÿLagares,28,NYM,94,272,-8,2,0,17,2,13,1.2,9,21,2.1,0.514,0.508,0.4,1.9,4,lagarju01,JuanÿLagares,JuanÿLagares,JuanÿLagares,juanlagares
672,RyanÿLaMarre,28,OAK,3,8,-2,0,0,0,0,-2,-0.2,0,-1,-0.1,0.445,0.499,-0.1,0,-1,lamarry01,RyanÿLaMarre,RyanÿLaMarre,RyanÿLaMarre,ryanlamarre
673,JakeÿLamb*,26,ARI,149,635,7,-1,0,-8,3,2,0.1,20,23,2,0.502,0.501,2.9,-0.6,31,lambja01,JakeÿLamb*,JakeÿLamb,JakeÿLamb,jakelamb
674,DinelsonÿLamet,24,SDP,19,38,-8,0,0,0,6,-2,-0.2,0,-2,-0.2,0.49,0.499,-0.2,0,-2,lametdi01,DinelsonÿLamet,DinelsonÿLamet,DinelsonÿLamet,dinelsonlamet
675,MatÿLatos,29,TOR,1,3,-1,0,0,0,0,0,0,0,0,0,0.462,0.5,0,0,0,latosma01,MatÿLatos,MatÿLatos,MatÿLatos,matlatos
676,RyanÿLavarnway,29,OAK,6,13,0,0,0,-1,0,-1,-0.1,0,0,0,0.488,0.5,0.1,-0.1,1,lavarry01,RyanÿLavarnway,RyanÿLavarnway,RyanÿLavarnway,ryanlavarnway
677,DerekÿLaw,26,SFG,39,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,lawde01,DerekÿLaw,DerekÿLaw,DerekÿLaw,dereklaw
678,CaseyÿLawrence,29,2TM,2,3,-1,0,0,0,0,0,0,0,0,0,0.491,0.5,0,0,0,lawreca01,CaseyÿLawrence,CaseyÿLawrence,CaseyÿLawrence,caseylawrence
679,TommyÿLayne*,32,NYY,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,layneto01,TommyÿLayne*,TommyÿLayne,TommyÿLayne,tommylayne
680,MikeÿLeake,29,2TM,26,55,-6,0,0,0,8,2,0.2,0,2,0.2,0.506,0.501,0.2,0,2,leakemi01,MikeÿLeake,MikeÿLeake,MikeÿLeake,mikeleake
681,JackÿLeathersich,26,2TM,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,leathja01,JackÿLeathersich,JackÿLeathersich,JackÿLeathersich,jackleathersich
682,WadeÿLeBlanc*,32,PIT,46,5,-1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,leblawa01,WadeÿLeBlanc*,WadeÿLeBlanc,WadeÿLeBlanc,wadeleblanc
683,Jos‚ÿLeclerc,23,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,leclejo01,JoseÿLeclerc,JoseÿLeclerc,JoseÿLeclerc,joseleclerc
684,ZachÿLee,25,SDP,3,3,-1,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,leeza01,ZachÿLee,ZachÿLee,ZachÿLee,zachlee
685,MarkÿLeiterÿJr.,26,PHI,23,26,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,0.493,0.499,-0.2,0,-2,leitema02,MarkÿLeiterÿJr.,MarkÿLeiterÿJr.,MarkÿLeiterÿJr,markleiterjr
686,DJÿLeMahieu,28,COL,155,682,-3,1,-1,14,4,15,1.3,21,36,3.4,0.51,0.509,2,1.8,22,lemahdj01,DJÿLeMahieu,DJÿLeMahieu,DJÿLeMahieu,djlemahieu
688,SandyÿLe¢n#,28,BOS,85,301,-14,-2,0,7,5,-4,-0.4,11,7,0.7,0.495,0.498,0,1.3,0,leonsa01,SandyÿLeon#,SandyÿLeon,SandyÿLeon,sandyleon
689,DominicÿLeone,25,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,leonedo01,DominicÿLeone,DominicÿLeone,DominicÿLeone,dominicleone
690,JonÿLester*,33,CHC,30,65,-8,-1,0,0,10,2,0.2,0,2,0.2,0.508,0.502,0.2,0,2,lestejo01,JonÿLester*,JonÿLester,JonÿLester,jonlester
692,AdamÿLiberatore*,30,LAD,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,liberad01,AdamÿLiberatore*,AdamÿLiberatore,AdamÿLiberatore,adamliberatore
693,Tzu-WeiÿLin*,23,BOS,25,66,0,0,1,-2,1,0,0,2,2,0.2,0.499,0.5,0.4,-0.1,4,lintz02,Tzu-WeiÿLin*,Tzu-WeiÿLin,Tzu-WeiÿLin,tzu-weilin
694,AdamÿLind*,33,WSN,116,301,8,0,0,-4,-4,0,-0.1,10,10,0.9,0.5,0.5,1.3,-0.8,14,lindad01,AdamÿLind*,AdamÿLind,AdamÿLind,adamlind
695,JoshÿLindblom,30,PIT,4,2,-1,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,lindbjo01,JoshÿLindblom,JoshÿLindblom,JoshÿLindblom,joshlindblom
696,FranciscoÿLindor#,23,CLE,159,723,13,4,1,7,8,33,3.4,24,57,5.7,0.521,0.52,5,1.6,50,lindofr01,FranciscoÿLindor#,FranciscoÿLindor,FranciscoÿLindor,franciscolindor
697,FranciscoÿLiriano*,33,2TM,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,liriafr01,FranciscoÿLiriano*,FranciscoÿLiriano,FranciscoÿLiriano,franciscoliriano
698,RymerÿLiriano,26,CHW,21,46,-2,0,0,2,-1,0,0,2,1,0.2,0.499,0.5,-0.1,0.1,-1,liriary01,RymerÿLiriano,RymerÿLiriano,RymerÿLiriano,rymerliriano
699,BenÿLively,25,PHI,14,26,-1,0,0,0,4,4,0.3,0,4,0.3,0.525,0.502,0.4,0,4,livelbe01,BenÿLively,BenÿLively,BenÿLively,benlively
700,KyleÿLloyd,26,SDP,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,lloydky01,KyleÿLloyd,KyleÿLloyd,KyleÿLloyd,kylelloyd
701,Jos‚ÿLobat¢n#,32,WSN,51,158,-13,0,0,-3,3,-14,-1.4,5,-9,-0.9,0.473,0.491,-0.6,0,-5,lobatjo01,JoseÿLobaton#,JoseÿLobaton,JoseÿLobaton,joselobaton
702,TimÿLocastro,24,LAD,3,1,0,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,locasti01,TimÿLocastro,TimÿLocastro,TimÿLocastro,timlocastro
703,JeffÿLocke*,29,MIA,7,11,-2,0,0,0,2,-1,-0.1,0,-1,-0.1,0.49,0.5,-0.1,0,-1,lockeje01,JeffÿLocke*,JeffÿLocke,JeffÿLocke,jefflocke
704,BooneÿLogan,32,CLE,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,loganbo02,BooneÿLogan,BooneÿLogan,BooneÿLogan,boonelogan
705,SteveÿLombardozzi#,28,MIA,2,8,-2,0,0,0,0,-2,-0.2,0,-2,-0.2,0.383,0.499,-0.2,0,-2,lombast02,SteveÿLombardozzi#,SteveÿLombardozzi,SteveÿLombardozzi,stevelombardozzi
706,EvanÿLongoria,31,TBR,156,677,-4,1,1,8,2,7,0.8,24,31,3.1,0.505,0.505,2.3,1.1,23,longoev01,EvanÿLongoria,EvanÿLongoria,EvanÿLongoria,evanlongoria
707,JorgeÿL¢pez,24,MIL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,lopezjo02,JorgeÿLopez,JorgeÿLopez,JorgeÿLopez,jorgelopez
708,RafaelÿLopez*,29,TOR,24,63,0,0,0,0,1,1,0.1,2,3,0.3,0.504,0.501,0.3,0.1,3,lopezra02,RafaelÿLopez*,RafaelÿLopez,RafaelÿLopez,rafaellopez
710,MichaelÿLorenzen,25,CIN,70,12,-1,0,0,0,2,1,0.1,0,1,0.1,0.501,0.501,0.1,0,1,lorenmi01,MichaelÿLorenzen,MichaelÿLorenzen,MichaelÿLorenzen,michaellorenzen
711,AaronÿLoup*,29,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,loupaa01,AaronÿLoup*,AaronÿLoup,AaronÿLoup,aaronloup
712,JedÿLowrie#,33,OAK,153,645,17,0,-1,-6,3,12,1.3,23,36,3.6,0.508,0.508,4.2,-0.3,42,lowrije01,JedÿLowrie#,JedÿLowrie,JedÿLowrie,jedlowrie
713,JoshÿLucas,26,STL,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,lucasjo02,JoshÿLucas,JoshÿLucas,JoshÿLucas,joshlucas
714,JonathanÿLucroy,31,2TM,123,481,-12,0,-1,-4,6,-11,-1.1,17,6,0.5,0.491,0.495,0.9,0.3,10,lucrojo01,JonathanÿLucroy,JonathanÿLucroy,JonathanÿLucroy,jonathanlucroy
715,SethÿLugo,27,NYM,18,34,-4,0,0,0,5,1,0.1,0,1,0.1,0.506,0.501,0.1,0,1,lugose01,SethÿLugo,SethÿLugo,SethÿLugo,sethlugo
716,JordanÿLuplow,23,PIT,27,87,-3,0,0,-1,-1,-6,-0.6,3,-3,-0.4,0.478,0.496,-0.2,-0.2,-2,luplojo01,JordanÿLuplow,JordanÿLuplow,JordanÿLuplow,jordanluplow
717,JordanÿLyles,26,2TM,37,14,-1,0,0,0,2,1,0.1,0,1,0.1,0.503,0.5,0.1,0,1,lylesjo01,JordanÿLyles,JordanÿLyles,JordanÿLyles,jordanlyles
718,LanceÿLynn#,30,STL,31,61,-12,0,0,0,10,-2,-0.2,0,-2,-0.2,0.493,0.499,-0.2,0,-2,lynnla01,LanceÿLynn#,LanceÿLynn,LanceÿLynn,lancelynn
719,TylerÿLyons*,29,STL,48,2,0,0,0,0,0,0,0,0,0,0,0.501,0.5,0,0,0,lyonsty01,TylerÿLyons*,TylerÿLyons,TylerÿLyons,tylerlyons
721,DixonÿMachado,25,DET,73,181,-7,0,0,-9,2,-14,-1.4,6,-8,-0.8,0.48,0.491,0.1,-0.7,1,machadi01,DixonÿMachado,DixonÿMachado,DixonÿMachado,dixonmachado
722,MannyÿMachado,24,BAL,156,690,5,-1,-2,9,3,14,1.5,24,38,3.8,0.509,0.509,2.9,1.3,29,machama01,MannyÿMachado,MannyÿMachado,MannyÿMachado,mannymachado
723,JeanÿMachi,35,SEA,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,machije01,JeanÿMachi,JeanÿMachi,JeanÿMachi,jeanmachi
725,RyanÿMadson*,36,2TM,19,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,madsory01,RyanÿMadson*,RyanÿMadson,RyanÿMadson,ryanmadson
726,KentaÿMaeda,29,LAD,28,44,-7,0,0,0,7,0,0,0,0,0,0.5,0.5,0,0,0,maedake01,KentaÿMaeda,KentaÿMaeda,KentaÿMaeda,kentamaeda
728,TylerÿMahle,22,CIN,4,8,-1,0,0,0,1,0,0,0,0,0,0.503,0.5,0,0,0,mahlety01,TylerÿMahle,TylerÿMahle,TylerÿMahle,tylermahle
729,MikieÿMahtook,27,DET,109,379,6,1,1,-19,0,-12,-1.2,14,1,0.1,0.489,0.492,2,-1.9,20,mahtomi01,MikieÿMahtook,MikieÿMahtook,MikieÿMahtook,mikiemahtook
730,LukeÿMaile,26,TOR,46,136,-15,1,0,6,3,-6,-0.6,5,-1,-0.1,0.487,0.496,-0.7,0.9,-7,mailelu01,LukeÿMaile,LukeÿMaile,LukeÿMaile,lukemaile
731,Mart¡nÿMaldonado,30,LAA,138,471,-16,-1,0,10,8,0,0.1,17,17,1.7,0.5,0.5,0.7,1.9,7,maldoma01,MartinÿMaldonado,MartinÿMaldonado,MartinÿMaldonado,martinmaldonado
732,SeanÿManaea,25,OAK,2,5,-1,0,0,0,1,0,0,0,0,0,0.507,0.5,0,0,0,manaese01,SeanÿManaea,SeanÿManaea,SeanÿManaea,seanmanaea
733,TreyÿMancini,25,BAL,147,586,14,1,0,-4,-8,3,0.4,21,24,2.4,0.502,0.502,2.8,-1.1,28,mancitr01,TreyÿMancini,TreyÿMancini,TreyÿMancini,treymancini
735,DillonÿMaples,25,CHC,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mapledi01,DillonÿMaples,DillonÿMaples,DillonÿMaples,dillonmaples
736,ManuelÿMargot,22,SDP,126,529,-4,0,1,8,3,8,0.7,17,25,2.4,0.507,0.505,1.6,1.1,17,margoma01,ManuelÿMargot,ManuelÿMargot,ManuelÿMargot,manuelmargot
737,JhanÿMari¤ez,28,3TM,39,6,-1,0,0,0,1,0,0,0,0,0,0.501,0.5,0,0,0,marinjh01,JhanÿMarinez,JhanÿMarinez,JhanÿMarinez,jhanmarinez
738,JakeÿMarisnick,26,HOU,106,259,5,1,0,3,1,11,1.1,9,20,2,0.51,0.506,1.7,0.5,17,marisja01,JakeÿMarisnick,JakeÿMarisnick,JakeÿMarisnick,jakemarisnick
739,MikeÿMarjama,27,SEA,5,9,1,0,0,1,0,2,0.2,0,3,0.3,0.543,0.501,0.1,0.1,2,marjami01,MikeÿMarjama,MikeÿMarjama,MikeÿMarjama,mikemarjama
740,NickÿMarkakis*,33,ATL,160,670,-3,-1,0,-1,-6,-11,-1.3,22,11,0.8,0.493,0.493,1,-0.8,12,markani01,NickÿMarkakis*,NickÿMarkakis,NickÿMarkakis,nickmarkakis
742,Germ nÿM rquez,22,COL,26,53,-8,0,0,0,8,1,0,0,1,0,0.502,0.5,0,0,1,marquge01,GermanÿMarquez,GermanÿMarquez,GermanÿMarquez,germanmarquez
743,ChrisÿMarrero,28,SFG,15,41,-6,0,-1,0,0,-7,-0.7,1,-5,-0.6,0.454,0.496,-0.6,0,-5,marrech01,ChrisÿMarrero,ChrisÿMarrero,ChrisÿMarrero,chrismarrero
744,DevenÿMarrero,26,BOS,71,188,-10,1,0,6,1,-2,-0.2,7,5,0.5,0.498,0.499,-0.1,0.8,-1,marrede01,DevenÿMarrero,DevenÿMarrero,DevenÿMarrero,devenmarrero
746,JefryÿMarte,26,LAA,45,145,-8,-1,0,0,-2,-10,-1,5,-5,-0.5,0.477,0.494,-0.5,-0.2,-5,marteje01,JefryÿMarte,JefryÿMarte,JefryÿMarte,jefrymarte
747,KetelÿMarte#,23,ARI,73,255,-4,0,1,7,3,6,0.6,8,15,1.4,0.509,0.504,0.7,1,8,marteke01,KetelÿMarte#,KetelÿMarte,KetelÿMarte,ketelmarte
748,StarlingÿMarte,28,PIT,77,339,-5,3,1,6,-2,3,0.2,10,13,1.2,0.504,0.502,0.6,0.4,7,martest01,StarlingÿMarte,StarlingÿMarte,StarlingÿMarte,starlingmarte
749,FrancisÿMartes,21,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,martefr01,FrancisÿMartes,FrancisÿMartes,FrancisÿMartes,francismartes
752,LeonysÿMart¡n*,29,2TM,49,138,-11,-2,1,9,-1,-4,-0.4,5,1,0.1,0.492,0.498,-0.8,0.9,-8,martile01,LeonysÿMartin*,LeonysÿMartin,LeonysÿMartin,leonysmartin
753,RussellÿMartin,34,TOR,91,365,-1,0,-2,0,6,4,0.4,13,17,1.7,0.504,0.502,1.7,0.6,17,martiru01,RussellÿMartin,RussellÿMartin,RussellÿMartin,russellmartin
754,CarlosÿMart¡nez,25,STL,31,69,-8,0,0,0,10,2,0.2,0,2,0.2,0.507,0.501,0.2,0,2,martica04,CarlosÿMartinez,CarlosÿMartinez,CarlosÿMartinez,carlosmartinez
755,J.D.ÿMartinez,29,2TM,119,489,41,-1,-4,-8,-5,24,2.3,17,40,3.9,0.52,0.507,4.7,-1.3,48,martijd02,J.D.ÿMartinez,J.D.ÿMartinez,JDÿMartinez,jdmartinez
756,Jos‚ÿMart¡nez,28,STL,106,307,16,1,0,-8,-4,4,0.4,10,14,1.3,0.504,0.503,2.2,-1.2,22,martijo08,JoseÿMartinez,JoseÿMartinez,JoseÿMartinez,josemartinez
757,MichaelÿMart¡nez#,34,2TM,27,43,-4,0,0,-1,0,-5,-0.5,2,-3,-0.4,0.481,0.498,-0.3,-0.1,-2,martimi02,MichaelÿMartinez#,MichaelÿMartinez,MichaelÿMartinez,michaelmartinez
758,NickÿMartinez*,26,TEX,2,2,0,0,0,0,0,0,0,0,0,0,0.516,0.5,0,0,0,martini01,NickÿMartinez*,NickÿMartinez,NickÿMartinez,nickmartinez
759,V¡ctorÿMart¡nez#,38,DET,107,435,-7,-2,-1,0,-10,-20,-2,16,-4,-0.5,0.481,0.487,-0.5,-0.9,-4,martivi01,VictorÿMartinez#,VictorÿMartinez,VictorÿMartinez,victormartinez
760,JeffÿMathis,34,ARI,60,203,-14,0,-1,2,4,-10,-1.1,7,-3,-0.4,0.483,0.494,-0.6,0.5,-5,mathije01,JeffÿMathis,JeffÿMathis,JeffÿMathis,jeffmathis
761,PhilÿMaton,24,SDP,44,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,matonph01,PhilÿMaton,PhilÿMaton,PhilÿMaton,philmaton
762,StevenÿMatz,26,NYM,17,24,-4,0,0,0,3,-1,-0.1,0,-1,-0.1,0.493,0.499,-0.1,0,-1,matzst01,StevenÿMatz,StevenÿMatz,StevenÿMatz,stevenmatz
763,JoeÿMauer*,34,MIN,141,597,16,-2,-1,13,-8,18,1.9,21,39,3.9,0.513,0.511,2.6,0.6,26,mauerjo01,JoeÿMauer*,JoeÿMauer,JoeÿMauer,joemauer
764,BrandonÿMaurer,26,2TM,39,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,maurebr01,BrandonÿMaurer,BrandonÿMaurer,BrandonÿMaurer,brandonmaurer
765,BruceÿMaxwell*,26,OAK,76,253,-5,-1,-1,-4,4,-8,-0.8,9,1,0.1,0.489,0.495,0.5,0.1,5,maxwebr01,BruceÿMaxwell*,BruceÿMaxwell,BruceÿMaxwell,brucemaxwell
766,JacobÿMay#,25,CHW,15,42,-7,0,0,-1,0,-8,-0.8,2,-6,-0.6,0.448,0.495,-0.5,-0.1,-5,mayja02,JacobÿMay#,JacobÿMay,JacobÿMay,jacobmay
767,CameronÿMaybin,30,2TM,114,450,-6,5,0,0,-1,-2,-0.1,16,15,1.5,0.499,0.5,1.5,-0.1,15,maybica01,CameronÿMaybin,CameronÿMaybin,CameronÿMaybin,cameronmaybin
768,MikeÿMayers,25,STL,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mayermi01,MikeÿMayers,MikeÿMayers,MikeÿMayers,mikemayers
769,TimÿMayza*,25,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mayzati01,TimÿMayza*,TimÿMayza,TimÿMayza,timmayza
770,NomarÿMazara*,22,TEX,148,616,-10,-2,2,-8,-7,-25,-2.4,22,-3,-0.3,0.483,0.484,0.5,-1.4,5,mazarno01,NomarÿMazara*,NomarÿMazara,NomarÿMazara,nomarmazara
771,CoryÿMazzoni,27,SDP,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mazzoco01,CoryÿMazzoni,CoryÿMazzoni,CoryÿMazzoni,corymazzoni
772,ZachÿMcAllister,29,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mcallza01,ZachÿMcAllister,ZachÿMcAllister,ZachÿMcAllister,zachmcallister
773,BrianÿMcCann*,33,HOU,97,399,3,-2,0,-14,6,-6,-0.6,14,8,0.8,0.494,0.496,2.2,-0.7,22,mccanbr01,BrianÿMcCann*,BrianÿMcCann,BrianÿMcCann,brianmccann
774,JamesÿMcCann,27,DET,106,391,0,0,-1,-5,6,0,0,14,14,1.4,0.5,0.5,1.9,0.2,19,mccanja02,JamesÿMcCann,JamesÿMcCann,JamesÿMcCann,jamesmccann
775,BrandonÿMcCarthy,33,LAD,18,28,-4,0,0,0,4,0,0,0,0,0,0.5,0.5,0,0,0,mccarbr01,BrandonÿMcCarthy,BrandonÿMcCarthy,BrandonÿMcCarthy,brandonmccarthy
776,KevinÿMcCarthy,25,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mccarke01,KevinÿMcCarthy,KevinÿMcCarthy,KevinÿMcCarthy,kevinmccarthy
777,LanceÿMcCullersÿJr.*,23,HOU,1,3,0,0,0,0,0,1,0.1,0,1,0.1,0.552,0.5,0.1,0,1,mcculla02,LanceÿMcCullersÿJr.*,LanceÿMcCullersÿJr.,LanceÿMcCullersÿJr,lancemccullersjr
778,AndrewÿMcCutchen,30,PIT,156,650,18,-3,2,-9,3,11,1,21,32,3,0.507,0.507,4,-0.7,41,mccutan01,AndrewÿMcCutchen,AndrewÿMcCutchen,AndrewÿMcCutchen,andrewmccutchen
779,T.J.ÿMcFarland*,28,ARI,41,5,-1,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,mcfartj01,T.J.ÿMcFarland*,T.J.ÿMcFarland,TJÿMcFarland,tjmcfarland
780,JakeÿMcGee*,30,COL,58,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mcgeeja01,JakeÿMcGee*,JakeÿMcGee,JakeÿMcGee,jakemcgee
781,DustinÿMcGowan,35,MIA,61,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.499,0.5,-0.1,0,-1,mcgowdu01,DustinÿMcGowan,DustinÿMcGowan,DustinÿMcGowan,dustinmcgowan
782,KevinÿMcGowan,25,NYM,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mcgowke01,KevinÿMcGowan,KevinÿMcGowan,KevinÿMcGowan,kevinmcgowan
783,KyleÿMcGrath*,24,SDP,16,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mcgraky01,KyleÿMcGrath*,KyleÿMcGrath,KyleÿMcGrath,kylemcgrath
784,DeckÿMcGuire,28,CIN,6,3,-1,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,mcguide02,DeckÿMcGuire,DeckÿMcGuire,DeckÿMcGuire,deckmcguire
785,CollinÿMcHugh,30,HOU,1,2,-1,0,0,0,0,0,0,0,0,0,0.475,0.5,0,0,0,mchugco01,CollinÿMcHugh,CollinÿMcHugh,CollinÿMcHugh,collinmchugh
786,RyanÿMcMahon*,22,COL,17,24,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,0.489,0.499,-0.1,0,-1,mcmahry01,RyanÿMcMahon*,RyanÿMcMahon,RyanÿMcMahon,ryanmcmahon
788,AlexÿMejia,26,STL,29,49,-6,0,0,3,1,-2,-0.3,2,-1,-0.1,0.491,0.498,-0.4,0.4,-4,mejiaal01,AlexÿMejia,AlexÿMejia,AlexÿMejia,alexmejia
789,FranciscoÿMejia#,21,CLE,11,14,-2,0,0,0,0,-3,-0.3,1,-2,-0.2,0.477,0.498,-0.2,0,-2,mejiafr01,FranciscoÿMejia#,FranciscoÿMejia,FranciscoÿMejia,franciscomejia
790,MarkÿMelancon,32,SFG,31,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,melanma01,MarkÿMelancon,MarkÿMelancon,MarkÿMelancon,markmelancon
