Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
337,SamÿDyson,28,TEX,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,dysonsa01,SamÿDyson,SamÿDyson,SamÿDyson,samdyson
338,AdamÿEaton*,27,CHW,157,706,15,1,3,25,-4,40,4.3,24,64,6.6,0.526,0.526,4,2.3,39,eatonad02,AdamÿEaton*,AdamÿEaton,AdamÿEaton,adameaton
339,JoshÿEdgin,29,NYM,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,edginjo01,JoshÿEdgin,JoshÿEdgin,JoshÿEdgin,joshedgin
340,CarlÿEdwardsÿJr.,24,CHC,34,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,edwarca01,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr,carledwardsjr
341,ZachÿEflin,22,PHI,10,23,-1,0,0,0,3,2,0.1,0,2,0.1,0.515,0.501,0.2,0,2,eflinza01,ZachÿEflin,ZachÿEflin,ZachÿEflin,zacheflin
342,CodyÿEge*,25,2TM,5,1,0,0,0,0,0,1,0.1,0,1,0.1,0.511,0.5,0.1,0,1,egeco01,CodyÿEge*,CodyÿEge,CodyÿEge,codyege
343,BrettÿEibner,27,2TM,70,208,-9,-1,1,1,-2,-10,-1,7,-2,-0.3,0.485,0.496,-0.4,0,-3,eibnebr01,BrettÿEibner,BrettÿEibner,BrettÿEibner,bretteibner
344,JeradÿEickhoff,25,PHI,30,62,-9,0,0,0,9,-1,-0.1,0,-1,-0.1,0.498,0.5,-0.1,0,-1,eickhje01,JeradÿEickhoff,JeradÿEickhoff,JeradÿEickhoff,jeradeickhoff
345,RoenisÿEl¡as*,27,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,eliasro01,RoenisÿElias*,RoenisÿElias,RoenisÿElias,roeniselias
346,BrianÿEllington,25,MIA,28,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,ellinbr02,BrianÿEllington,BrianÿEllington,BrianÿEllington,brianellington
347,A.J.ÿEllis,35,2TM,64,196,-8,-1,0,1,3,-6,-0.7,6,1,0,0.49,0.497,-0.1,0.4,0,ellisaj01,A.J.ÿEllis,A.J.ÿEllis,AJÿEllis,ajellis
348,JacobyÿEllsbury*,32,NYY,148,626,-8,1,0,7,3,4,0.5,22,26,2.7,0.503,0.502,1.9,1.2,19,ellsbja01,JacobyÿEllsbury*,JacobyÿEllsbury,JacobyÿEllsbury,jacobyellsbury
349,JakeÿElmore,29,MIL,59,99,-3,-2,1,-4,-1,-9,-1,3,-6,-0.7,0.483,0.494,-0.3,-0.5,-2,elmorja01,JakeÿElmore,JakeÿElmore,JakeÿElmore,jakeelmore
350,EdwinÿEncarnaci¢n,33,TOR,160,702,28,-1,-2,3,-12,15,1.7,24,40,4.1,0.51,0.51,3.8,-0.9,37,encared01,EdwinÿEncarnacion,EdwinÿEncarnacion,EdwinÿEncarnacion,edwinencarnacion
351,NathanÿEovaldi,26,NYY,3,7,-1,0,0,0,1,0,0,0,0,0,0.491,0.5,0,0,0,eovalna01,NathanÿEovaldi,NathanÿEovaldi,NathanÿEovaldi,nathaneovaldi
352,RobbieÿErlin,25,SDP,3,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.474,0.5,-0.1,0,-1,erlinro01,RobbieÿErlin,RobbieÿErlin,RobbieÿErlin,robbieerlin
353,JakeÿEsch,26,MIA,3,5,-1,0,0,0,1,0,0,0,0,0,0.502,0.5,0,0,0,eschja01,JakeÿEsch,JakeÿEsch,JakeÿEsch,jakeesch
354,AlcidesÿEscobar,29,KCR,162,682,-25,3,1,-4,9,-17,-1.7,24,7,0.7,0.489,0.489,1.1,0.6,11,escobal02,AlcidesÿEscobar,AlcidesÿEscobar,AlcidesÿEscobar,alcidesescobar
355,EduardoÿEscobar#,27,MIN,105,377,-17,-1,0,-6,4,-20,-2,14,-6,-0.7,0.48,0.487,-0.1,-0.1,0,escobed01,EduardoÿEscobar#,EduardoÿEscobar,EduardoÿEscobar,eduardoescobar
356,EdwinÿEscobar*,24,ARI,24,2,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,escobed02,EdwinÿEscobar*,EdwinÿEscobar,EdwinÿEscobar,edwinescobar
357,YunelÿEscobar,33,LAA,132,567,6,0,-3,-14,3,-8,-0.7,20,12,1.2,0.494,0.495,2.7,-1.1,26,escobyu01,YunelÿEscobar,YunelÿEscobar,YunelÿEscobar,yunelescobar
358,DannyÿEspinosa#,29,WSN,157,601,-20,0,3,11,8,2,0.1,20,21,2,0.501,0.501,0.8,1.9,10,espinda01,DannyÿEspinosa#,DannyÿEspinosa,DannyÿEspinosa,dannyespinosa
359,CarlosÿEst‚vez,23,COL,58,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,estevca01,CarlosÿEstevez,CarlosÿEstevez,CarlosÿEstevez,carlosestevez
360,MarcoÿEstrada,32,TOR,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.465,0.5,-0.1,0,-1,estrama01,MarcoÿEstrada,MarcoÿEstrada,MarcoÿEstrada,marcoestrada
361,AndreÿEthier*,34,LAD,16,26,-1,0,0,-1,0,-3,-0.3,1,-2,-0.2,0.482,0.498,-0.1,-0.1,-1,ethiean01,AndreÿEthier*,AndreÿEthier,AndreÿEthier,andreethier
362,DanaÿEveland*,32,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,evelada01,DanaÿEveland*,DanaÿEveland,DanaÿEveland,danaeveland
363,JeurysÿFamilia,26,NYM,74,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,familje01,JeurysÿFamilia,JeurysÿFamilia,JeurysÿFamilia,jeurysfamilia
367,TaylorÿFeatherston,26,PHI,19,28,-4,0,0,0,0,-3,-0.4,1,-2,-0.3,0.482,0.498,-0.3,0,-2,feathta01,TaylorÿFeatherston,TaylorÿFeatherston,TaylorÿFeatherston,taylorfeatherston
368,TimÿFederowicz,28,CHC,17,33,-3,0,0,-2,0,-4,-0.4,1,-3,-0.3,0.475,0.497,-0.1,-0.2,-1,federti01,TimÿFederowicz,TimÿFederowicz,TimÿFederowicz,timfederowicz
369,ScottÿFeldman*,33,2TM,2,2,-1,0,0,0,0,0,0,0,0,0,0.487,0.5,0,0,0,feldmsc01,ScottÿFeldman*,ScottÿFeldman,ScottÿFeldman,scottfeldman
370,MichaelÿFeliz,23,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,felizmi01,MichaelÿFeliz,MichaelÿFeliz,MichaelÿFeliz,michaelfeliz
371,Neftal¡ÿFeliz,28,PIT,57,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,felizne01,NeftaliÿFeliz,NeftaliÿFeliz,NeftaliÿFeliz,neftalifeliz
372,Jos‚ÿFern ndez,23,MIA,28,61,-3,0,0,0,9,5,0.5,0,5,0.5,0.518,0.503,0.5,0,5,fernajo02,JoseÿFernandez,JoseÿFernandez,JoseÿFernandez,josefernandez
373,PrinceÿFielder*,32,TEX,89,370,-15,-2,-1,-3,-8,-28,-2.9,13,-15,-1.6,0.467,0.482,-1.3,-1.1,-12,fieldpr01,PrinceÿFielder*,PrinceÿFielder,PrinceÿFielder,princefielder
374,JoshÿFields,30,2TM,23,1,0,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,fieldjo03,JoshÿFields,JoshÿFields,JoshÿFields,joshfields
375,CaseyÿFien,32,2TM,29,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fienca01,CaseyÿFien,CaseyÿFien,CaseyÿFien,caseyfien
377,ColeÿFigueroa*,29,PIT,23,27,-4,0,0,0,0,-4,-0.4,1,-3,-0.3,0.483,0.498,-0.3,0,-3,figueco01,ColeÿFigueroa*,ColeÿFigueroa,ColeÿFigueroa,colefigueroa
378,BrandonÿFinnegan*,23,CIN,31,61,-10,0,0,0,8,-1,-0.1,0,-1,-0.1,0.497,0.499,-0.1,0,-1,finnebr01,BrandonÿFinnegan*,BrandonÿFinnegan,BrandonÿFinnegan,brandonfinnegan
379,DougÿFister*,32,HOU,3,7,-1,0,0,0,1,0,0,0,0,0,0.513,0.5,0,0,0,fistedo01,DougÿFister*,DougÿFister,DougÿFister,dougfister
380,RyanÿFlaherty*,29,BAL,74,176,-8,0,1,5,1,-1,-0.1,6,5,0.5,0.498,0.499,0,0.6,0,flahery01,RyanÿFlaherty*,RyanÿFlaherty,RyanÿFlaherty,ryanflaherty
381,YohanÿFlande*,30,COL,2,1,0,0,0,0,0,0,0,0,0,0,0.507,0.5,0,0,0,flandyo01,YohanÿFlande*,YohanÿFlande,YohanÿFlande,yohanflande
382,KendryÿFlores,24,MIA,1,1,0,0,0,0,0,0,0,0,0,0,0.486,0.5,0,0,0,floreke01,KendryÿFlores,KendryÿFlores,KendryÿFlores,kendryflores
383,Ram¢nÿFlores*,24,MIL,104,289,-18,1,0,-2,-2,-21,-2.3,9,-12,-1.4,0.478,0.486,-1.2,-0.5,-10,florera02,RamonÿFlores*,RamonÿFlores,RamonÿFlores,ramonflores
384,WilmerÿFlores,24,NYM,103,335,9,-3,0,-9,0,-3,-0.4,11,8,0.6,0.497,0.498,1.6,-0.9,17,florewi01,WilmerÿFlores,WilmerÿFlores,WilmerÿFlores,wilmerflores
385,PedroÿFlorim¢n#,29,PIT,18,25,-2,-1,0,0,0,-2,-0.2,1,-1,-0.2,0.488,0.499,-0.2,0,-1,floripe01,PedroÿFlorimon#,PedroÿFlorimon,PedroÿFlorimon,pedroflorimon
386,DylanÿFloro*,25,TBR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,florody01,DylanÿFloro*,DylanÿFloro,DylanÿFloro,dylanfloro
387,TylerÿFlowers,30,ATL,83,325,4,-4,0,-11,5,-5,-0.6,11,5,0.4,0.494,0.497,1.6,-0.6,16,flowety01,TylerÿFlowers,TylerÿFlowers,TylerÿFlowers,tylerflowers
388,GavinÿFloyd,33,TOR,3,1,0,0,0,0,0,0,0,0,0,0,0.495,0.5,0,0,0,floydga01,GavinÿFloyd,GavinÿFloyd,GavinÿFloyd,gavinfloyd
389,BrianÿFlynn*,26,KCR,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,flynnbr01,BrianÿFlynn*,BrianÿFlynn,BrianÿFlynn,brianflynn
390,MikeÿFoltynewicz,24,ATL,19,42,-6,0,0,0,6,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,foltymi01,MikeÿFoltynewicz,MikeÿFoltynewicz,MikeÿFoltynewicz,mikefoltynewicz
391,LoganÿForsythe,29,TBR,127,567,11,-1,0,2,3,15,1.6,19,34,3.5,0.512,0.509,3.3,0.6,32,forsylo01,LoganÿForsythe,LoganÿForsythe,LoganÿForsythe,loganforsythe
392,DexterÿFowler#,30,CHC,125,551,17,4,1,0,3,24,2.4,17,41,4,0.52,0.515,4,0.3,41,fowlede01,DexterÿFowler#,DexterÿFowler,DexterÿFowler,dexterfowler
393,MaikelÿFranco,23,PHI,152,630,-4,-1,0,-10,3,-12,-1.3,20,9,0.6,0.492,0.493,1.7,-0.8,19,francma02,MaikelÿFranco,MaikelÿFranco,MaikelÿFranco,maikelfranco
394,JeffÿFrancoeur,32,2TM,125,331,-7,0,0,4,-3,-6,-0.7,11,5,0.3,0.495,0.498,-0.1,0,1,francje02,JeffÿFrancoeur,JeffÿFrancoeur,JeffÿFrancoeur,jefffrancoeur
395,NickÿFranklin#,25,TBR,60,191,2,1,1,-7,-2,-5,-0.5,7,1,0.2,0.491,0.497,0.9,-0.9,8,frankni01,NickÿFranklin#,NickÿFranklin,NickÿFranklin,nickfranklin
396,AdamÿFrazier*,24,PIT,66,160,1,1,1,-3,-1,0,-0.1,5,5,0.4,0.499,0.5,0.7,-0.4,8,fraziad01,AdamÿFrazier*,AdamÿFrazier,AdamÿFrazier,adamfrazier
397,ToddÿFrazier,30,CHW,158,666,8,0,-1,0,3,9,1.1,24,33,3.4,0.506,0.506,3.4,0.4,33,frazito01,ToddÿFrazier,ToddÿFrazier,ToddÿFrazier,toddfrazier
398,FreddieÿFreeman*,26,ATL,158,693,46,0,-1,7,-9,43,4.2,22,64,6.3,0.528,0.527,5.6,-0.2,57,freemfr01,FreddieÿFreeman*,FreddieÿFreeman,FreddieÿFreeman,freddiefreeman
399,MikeÿFreeman*,28,2TM,21,24,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,0.49,0.5,-0.1,0,-1,freemmi01,MikeÿFreeman*,MikeÿFreeman,MikeÿFreeman,mikefreeman
400,SamÿFreeman,29,MIL,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,freemsa01,SamÿFreeman,SamÿFreeman,SamÿFreeman,samfreeman
401,DavidÿFreese,33,PIT,141,492,5,-2,-2,3,-2,3,0.2,16,19,1.7,0.502,0.502,1.4,0.1,16,freesda01,DavidÿFreese,DavidÿFreese,DavidÿFreese,davidfreese
402,CarlosÿFr¡as,26,LAD,1,1,0,0,0,0,0,0,0,0,0,0,0.486,0.5,0,0,0,friasca01,CarlosÿFrias,CarlosÿFrias,CarlosÿFrias,carlosfrias
403,ChristianÿFriedrich,28,SDP,23,43,-7,0,0,0,6,-1,-0.1,0,-1,-0.1,0.495,0.499,-0.1,0,-1,friedch01,ChristianÿFriedrich,ChristianÿFriedrich,ChristianÿFriedrich,christianfriedrich
404,EricÿFryer,30,2TM,60,133,-3,-2,0,1,2,-1,-0.2,4,3,0.3,0.498,0.499,0.2,0.3,2,fryerer01,EricÿFryer,EricÿFryer,EricÿFryer,ericfryer
405,ReyÿFuentes*,25,KCR,13,44,1,-1,0,-3,-1,-4,-0.4,2,-2,-0.2,0.47,0.498,0.1,-0.4,1,fuentre01,ReyÿFuentes*,ReyÿFuentes,ReyÿFuentes,reyfuentes
406,CarsonÿFulmer,22,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fulmeca01,CarsonÿFulmer,CarsonÿFulmer,CarsonÿFulmer,carsonfulmer
407,MichaelÿFulmer,23,DET,1,2,-1,0,0,0,0,0,0,0,0,0,0.472,0.5,0,0,0,fulmemi01,MichaelÿFulmer,MichaelÿFulmer,MichaelÿFulmer,michaelfulmer
408,YovaniÿGallardo,30,BAL,3,6,1,0,0,0,1,2,0.2,0,2,0.2,0.55,0.501,0.2,0,2,gallayo01,YovaniÿGallardo,YovaniÿGallardo,YovaniÿGallardo,yovanigallardo
409,JoeyÿGallo*,22,TEX,17,30,-4,0,0,-2,0,-6,-0.6,1,-5,-0.5,0.463,0.496,-0.3,-0.2,-3,gallojo01,JoeyÿGallo*,JoeyÿGallo,JoeyÿGallo,joeygallo
410,FreddyÿGalvis#,26,PHI,158,624,-21,1,1,4,8,-7,-0.9,20,13,1.1,0.495,0.495,0.7,1.2,9,galvifr01,FreddyÿGalvis#,FreddyÿGalvis,FreddyÿGalvis,freddygalvis
412,BenÿGamel*,24,2TM,33,57,-2,0,0,-3,-1,-5,-0.5,2,-3,-0.3,0.485,0.498,0.1,-0.4,0,gamelbe01,BenÿGamel*,BenÿGamel,BenÿGamel,bengamel
413,JohnÿGant,23,ATL,19,10,-3,0,0,0,1,-1,-0.1,0,-1,-0.1,0.493,0.499,-0.1,0,-1,gantjo01,JohnÿGant,JohnÿGant,JohnÿGant,johngant
414,AdonisÿGarc¡a,31,ATL,134,563,-6,0,-1,-13,2,-17,-1.9,18,1,-0.2,0.487,0.489,1.2,-1.2,14,garciad01,AdonisÿGarcia,AdonisÿGarcia,AdonisÿGarcia,adonisgarcia
415,Avisa¡lÿGarc¡a,25,CHW,120,453,-2,-1,1,3,-8,-7,-0.7,16,9,0.9,0.494,0.495,0.6,-0.5,6,garciav01,AvisailÿGarcia,AvisailÿGarcia,AvisailÿGarcia,avisailgarcia
416,GregÿGarcia*,26,STL,99,257,4,0,1,0,3,7,0.7,8,16,1.5,0.508,0.505,1.5,0.3,16,garcigr01,GregÿGarcia*,GregÿGarcia,GregÿGarcia,greggarcia
417,JaimeÿGarc¡a*,29,STL,29,51,-7,0,0,0,7,1,0.1,0,1,0.1,0.503,0.501,0.1,0,1,garcija02,JaimeÿGarcia*,JaimeÿGarcia,JaimeÿGarcia,jaimegarcia
418,LeuryÿGarc¡a#,25,CHW,18,50,-3,0,0,-2,0,-3,-0.3,2,-2,-0.2,0.481,0.498,0.1,-0.2,0,garcile02,LeuryÿGarcia#,LeuryÿGarcia,LeuryÿGarcia,leurygarcia
419,LuisÿGarc¡a,29,PHI,17,1,0,0,0,0,0,0,0,0,0,0,0.501,0.5,0,0,0,garcilu03,LuisÿGarcia,LuisÿGarcia,LuisÿGarcia,luisgarcia
420,YimiÿGarc¡a,25,LAD,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garciyi01,YimiÿGarcia,YimiÿGarcia,YimiÿGarcia,yimigarcia
421,BrettÿGardner*,32,NYY,148,634,-5,4,5,10,-5,8,1,23,31,3.2,0.506,0.505,2.1,0.6,21,gardnbr01,BrettÿGardner*,BrettÿGardner,BrettÿGardner,brettgardner
422,DustinÿGarneau,28,COL,24,75,-3,0,0,1,1,-1,-0.1,2,1,0.1,0.495,0.499,0,0.2,0,garnedu01,DustinÿGarneau,DustinÿGarneau,DustinÿGarneau,dustingarneau
424,RyanÿGarton,26,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gartory01,RyanÿGarton,RyanÿGarton,RyanÿGarton,ryangarton
425,MattÿGarza,32,MIL,17,33,-7,0,0,0,5,-3,-0.3,0,-3,-0.3,0.484,0.498,-0.3,0,-3,garzama01,MattÿGarza,MattÿGarza,MattÿGarza,mattgarza
426,EvanÿGattis,29,HOU,128,499,15,-1,-1,2,-3,12,1.3,18,29,3,0.509,0.507,2.8,0,27,gattiev01,EvanÿGattis,EvanÿGattis,EvanÿGattis,evangattis
427,KevinÿGausman*,25,BAL,2,3,0,0,0,0,0,0,0,0,0,0,0.51,0.5,0,0,0,gausmke01,KevinÿGausman*,KevinÿGausman,KevinÿGausman,kevingausman
428,CoryÿGearrin,30,SFG,54,1,0,0,0,0,0,1,0.1,0,1,0.1,0.501,0.5,0.1,0,1,gearrco01,CoryÿGearrin,CoryÿGearrin,CoryÿGearrin,corygearrin
429,DillonÿGee,30,KCR,4,3,1,0,0,0,0,2,0.2,0,2,0.2,0.546,0.501,0.2,0,2,geedi01,DillonÿGee,DillonÿGee,DillonÿGee,dillongee
431,ScooterÿGennett*,26,MIL,136,542,-5,-1,0,-8,3,-10,-1.2,18,7,0.5,0.492,0.493,1.4,-0.5,15,gennesc01,ScooterÿGennett*,ScooterÿGennett,ScooterÿGennett,scootergennett
432,CraigÿGentry,32,LAA,14,39,-4,0,0,0,-1,-5,-0.6,1,-4,-0.4,0.46,0.497,-0.4,-0.1,-4,gentrcr01,CraigÿGentry,CraigÿGentry,CraigÿGentry,craiggentry
433,GonzalezÿGermen,28,COL,37,3,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,germego01,GonzalezÿGermen,GonzalezÿGermen,GonzalezÿGermen,gonzalezgermen
434,JohnnyÿGiavotella,28,LAA,99,367,-6,-3,0,-4,2,-11,-1.1,13,2,0.2,0.488,0.493,0.6,-0.1,6,giavojo01,JohnnyÿGiavotella,JohnnyÿGiavotella,JohnnyÿGiavotella,johnnygiavotella
435,KyleÿGibson,28,MIN,3,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.48,0.5,-0.1,0,-1,gibsoky01,KyleÿGibson,KyleÿGibson,KyleÿGibson,kylegibson
436,KenÿGiles,25,HOU,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gileske01,KenÿGiles,KenÿGiles,KenÿGiles,kengiles
437,ConorÿGillaspie*,28,SFG,101,205,0,-1,1,5,0,4,0.4,7,11,1.1,0.505,0.503,0.6,0.5,6,gillaco01,ConorÿGillaspie*,ConorÿGillaspie,ConorÿGillaspie,conorgillaspie
438,ColeÿGillespie,32,MIA,41,55,-1,0,0,-2,0,-4,-0.4,2,-2,-0.3,0.49,0.497,-0.1,-0.3,0,gilleco01,ColeÿGillespie,ColeÿGillespie,ColeÿGillespie,colegillespie
439,SeanÿGilmartin*,26,NYM,14,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gilmase01,SeanÿGilmartin*,SeanÿGilmartin,SeanÿGilmartin,seangilmartin
440,ChrisÿGimenez,33,CLE,67,155,-8,-1,-1,-3,3,-11,-1.1,6,-5,-0.6,0.483,0.493,-0.2,0,-2,gimench01,ChrisÿGimenez,ChrisÿGimenez,ChrisÿGimenez,chrisgimenez
441,LucasÿGiolito,21,WSN,6,6,-1,0,0,0,1,1,0.1,0,1,0.1,0.509,0.5,0.1,0,1,giolilu01,LucasÿGiolito,LucasÿGiolito,LucasÿGiolito,lucasgiolito
442,ChadÿGirodo*,25,TOR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,girodch01,ChadÿGirodo*,ChadÿGirodo,ChadÿGirodo,chadgirodo
443,MychalÿGivens,26,BAL,6,2,-1,0,0,0,0,0,0,0,0,0,0.495,0.5,0,0,0,givenmy01,MychalÿGivens,MychalÿGivens,MychalÿGivens,mychalgivens
444,TylerÿGlasnow*,22,PIT,7,7,-1,0,0,0,1,0,0,0,0,0,0.498,0.5,0,0,0,glasnty01,TylerÿGlasnow*,TylerÿGlasnow,TylerÿGlasnow,tylerglasnow
445,KodaÿGlover,23,WSN,18,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gloveko01,KodaÿGlover,KodaÿGlover,KodaÿGlover,kodaglover
446,ZackÿGodley,26,ARI,24,19,-4,0,0,0,3,-1,-0.1,0,-1,-0.1,0.495,0.499,-0.1,0,-1,godleza01,ZackÿGodley,ZackÿGodley,ZackÿGodley,zackgodley
447,ErikÿGoeddel,27,NYM,34,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,goedder01,ErikÿGoeddel,ErikÿGoeddel,ErikÿGoeddel,erikgoeddel
448,TylerÿGoeddel,23,PHI,92,234,-15,1,0,0,-3,-18,-1.9,8,-10,-1.2,0.48,0.489,-1.2,-0.3,-10,goeddty01,TylerÿGoeddel,TylerÿGoeddel,TylerÿGoeddel,tylergoeddel
449,DavidÿGoforth,27,MIL,10,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,goforda01,DavidÿGoforth,DavidÿGoforth,DavidÿGoforth,davidgoforth
450,RyanÿGoins*,28,TOR,76,196,-16,0,0,1,2,-13,-1.4,7,-6,-0.7,0.481,0.491,-0.8,0.4,-7,goinsry01,RyanÿGoins*,RyanÿGoins,RyanÿGoins,ryangoins
451,PaulÿGoldschmidt,28,ARI,158,705,28,5,-1,6,-9,30,2.9,22,51,5,0.519,0.519,4.4,-0.3,45,goldspa01,PaulÿGoldschmidt,PaulÿGoldschmidt,PaulÿGoldschmidt,paulgoldschmidt
452,YanÿGomes,28,CLE,74,264,-23,1,-1,2,4,-17,-1.7,9,-7,-0.8,0.476,0.489,-1,0.7,-9,gomesya01,YanÿGomes,YanÿGomes,YanÿGomes,yangomes
453,CarlosÿG¢mez,30,2TM,118,453,-8,1,-1,-8,0,-16,-1.6,16,0,0,0.486,0.492,0.8,-0.7,8,gomezca01,CarlosÿGomez,CarlosÿGomez,CarlosÿGomez,carlosgomez
454,JeanmarÿG¢mez,28,PHI,67,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gomezje01,JeanmarÿGomez,JeanmarÿGomez,JeanmarÿGomez,jeanmargomez
455,Adri nÿGonz lez*,34,LAD,156,633,8,-2,-1,3,-8,0,-0.1,21,21,1.9,0.5,0.5,1.6,-0.6,18,gonzaad01,AdrianÿGonzalez*,AdrianÿGonzalez,AdrianÿGonzalez,adriangonzalez
456,CarlosÿGonz lez*,30,COL,150,632,6,-1,2,3,-5,4,0.3,20,25,2.3,0.503,0.503,2,-0.3,22,gonzaca01,CarlosÿGonzalez*,CarlosÿGonzalez,CarlosÿGonzalez,carlosgonzalez
458,ErikÿGonz lez,24,CLE,21,17,-1,0,0,0,0,-1,-0.1,1,0,0,0.496,0.499,0,0,0,gonzaer01,ErikÿGonzalez,ErikÿGonzalez,ErikÿGonzalez,erikgonzalez
459,GioÿGonzalez,30,WSN,29,59,-9,0,0,0,9,0,0,0,0,0,0.501,0.5,0,0,0,gonzagi01,GioÿGonzalez,GioÿGonzalez,GioÿGonzalez,giogonzalez
460,MarwinÿGonz lez#,27,HOU,141,518,-3,-1,-1,4,-5,-7,-0.6,19,12,1.2,0.495,0.496,0.8,0,8,gonzama01,MarwinÿGonzalez#,MarwinÿGonzalez,MarwinÿGonzalez,marwingonzalez
461,MiguelÿGonz lez,32,CHW,1,1,0,0,0,0,0,0,0,0,0,0,0.486,0.5,0,0,0,gonzami03,MiguelÿGonzalez,MiguelÿGonzalez,MiguelÿGonzalez,miguelgonzalez
462,SeverinoÿGonz lez,23,PHI,25,1,0,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,gonzase01,SeverinoÿGonzalez,SeverinoÿGonzalez,SeverinoÿGonzalez,severinogonzalez
463,BrianÿGoodwin*,25,WSN,22,44,-1,0,0,-1,-1,-3,-0.3,1,-1,-0.1,0.488,0.498,0,-0.2,0,goodwbr01,BrianÿGoodwin*,BrianÿGoodwin,BrianÿGoodwin,briangoodwin
464,NickÿGoody,24,NYY,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,goodyni01,NickÿGoody,NickÿGoody,NickÿGoody,nickgoody
465,AlexÿGordon*,32,KCR,128,506,-10,2,0,2,-5,-11,-1.1,18,7,0.7,0.491,0.493,0.5,-0.2,5,gordoal01,AlexÿGordon*,AlexÿGordon,AlexÿGordon,alexgordon
466,TerranceÿGore,25,KCR,17,3,-1,2,0,1,0,1,0.1,0,2,0.2,0.509,0.501,0.1,0.1,1,gorete01,TerranceÿGore,TerranceÿGore,TerranceÿGore,terrancegore
467,TomÿGorzelanny,33,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gorzeto01,TomÿGorzelanny,TomÿGorzelanny,TomÿGorzelanny,tomgorzelanny
468,AnthonyÿGose*,25,DET,30,101,-4,0,1,-4,1,-7,-0.7,4,-3,-0.3,0.477,0.496,0.1,-0.3,1,gosean01,AnthonyÿGose*,AnthonyÿGose,AnthonyÿGose,anthonygose
469,TuffyÿGosewisch,32,ARI,33,99,-9,0,0,-3,2,-11,-1.2,3,-8,-0.8,0.466,0.493,-0.5,-0.1,-5,gosewtu01,TuffyÿGosewisch,TuffyÿGosewisch,TuffyÿGosewisch,tuffygosewisch
470,PhilÿGosselin,27,ARI,122,240,-6,1,1,1,1,-2,-0.3,8,6,0.5,0.498,0.498,0.4,0.1,5,gosseph01,PhilÿGosselin,PhilÿGosselin,PhilÿGosselin,philgosselin
471,TrevorÿGott,23,WSN,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gotttr01,TrevorÿGott,TrevorÿGott,TrevorÿGott,trevorgott
472,MattÿGrace*,27,WSN,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gracema02,MattÿGrace*,MattÿGrace,MattÿGrace,mattgrace
