Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names ,clean_end,no_period,clean_name 
349,MauricioÿDub¢n,24,2TM,30,111,1,0,0,1,1,3,0.2,4,6,0.6,0.508,0.502,0.5,0.2,5,dubonma01,MauricioÿDubon,MauricioÿDubon,MauricioÿDubon,mauriciodubon
350,LucasÿDuda*,33,KCR,39,119,-8,-1,0,-3,-2,-15,-1.4,4,-10,-1,0.463,0.491,-0.7,-0.5,-7,dudalu01,LucasÿDuda*,LucasÿDuda,LucasÿDuda,lucasduda
351,TylerÿDuffey,28,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,duffety01,TylerÿDuffey,TylerÿDuffey,TylerÿDuffey,tylerduffey
352,DannyÿDuffy*,30,KCR,2,4,0,0,0,0,1,0,0,0,0,0,0.508,0.5,0,0,0,duffyda01,DannyÿDuffy*,DannyÿDuffy,DannyÿDuffy,dannyduffy
353,MattÿDuffy,28,TBR,46,169,-3,-2,0,-3,1,-6,-0.5,6,0,0.1,0.487,0.496,0.3,-0.1,3,duffyma01,MattÿDuffy,MattÿDuffy,MattÿDuffy,mattduffy
354,StevenÿDuggar*,25,SFG,73,281,-11,-3,1,5,0,-10,-1.1,9,-1,-0.2,0.487,0.494,-0.6,0.4,-5,duggast01,StevenÿDuggar*,StevenÿDuggar,StevenÿDuggar,stevenduggar
355,RobertÿDugger,23,MIA,7,11,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,0.48,0.499,-0.1,0,-1,duggero01,RobertÿDugger,RobertÿDugger,RobertÿDugger,robertdugger
356,ZachÿDuke*,36,CIN,29,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,dukeza01,ZachÿDuke*,ZachÿDuke,ZachÿDuke,zachduke
358,JustinÿDunn,23,SEA,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,dunnju01,JustinÿDunn,JustinÿDunn,JustinÿDunn,justindunn
359,MikeÿDunn*,34,COL,25,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,dunnmi01,MikeÿDunn*,MikeÿDunn,MikeÿDunn,mikedunn
360,JonÿDuplantier*,24,ARI,15,8,-2,0,0,0,1,0,0,0,0,0,0.499,0.5,0,0,0,duplajo01,JonÿDuplantier*,JonÿDuplantier,JonÿDuplantier,jonduplantier
361,MontanaÿDuRapau,27,PIT,14,4,0,0,0,0,1,0,0,0,0,0,0.502,0.5,0,0,0,durapmo01,MontanaÿDuRapau,MontanaÿDuRapau,MontanaÿDuRapau,montanadurapau
362,AdamÿDuvall,30,ATL,41,130,2,0,1,2,-1,3,0.3,4,8,0.7,0.508,0.502,0.5,0.1,6,duvalad01,AdamÿDuvall,AdamÿDuvall,AdamÿDuvall,adamduvall
363,JarrodÿDyson*,34,ARI,130,452,-21,7,1,15,1,2,0,15,17,1.4,0.502,0.501,0.1,1.5,2,dysonja01,JarrodÿDyson*,JarrodÿDyson,JarrodÿDyson,jarroddyson
364,SamÿDyson,31,2TM,50,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,dysonsa01,SamÿDyson,SamÿDyson,SamÿDyson,samdyson
366,AdamÿEaton*,30,WSN,151,656,3,4,0,-2,-5,0,-0.3,21,21,1.8,0.5,0.5,2.2,-0.9,23,eatonad02,AdamÿEaton*,AdamÿEaton,AdamÿEaton,adameaton
367,TommyÿEdman#,24,STL,92,349,13,4,1,10,1,30,2.8,11,41,3.9,0.532,0.518,3,1.1,31,edmanto01,TommyÿEdman#,TommyÿEdman,TommyÿEdman,tommyedman
368,CarlÿEdwardsÿJr.,27,2TM,20,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,edwarca01,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr,carledwardsjr
370,ZachÿEflin,25,PHI,31,52,-8,0,0,0,8,1,0.1,0,1,0.1,0.503,0.501,0.1,0,1,eflinza01,ZachÿEflin,ZachÿEflin,ZachÿEflin,zacheflin
371,JeradÿEickhoff,28,PHI,12,19,-5,0,0,0,3,-2,-0.2,0,-2,-0.2,0.486,0.499,-0.2,0,-2,eickhje01,JeradÿEickhoff,JeradÿEickhoff,JeradÿEickhoff,jeradeickhoff
372,RoenisÿEl¡as*,30,2TM,5,1,0,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,eliasro01,RoenisÿElias*,RoenisÿElias,RoenisÿElias,roeniselias
374,JakeÿElmore,32,PIT,20,49,-4,-1,0,0,0,-5,-0.5,2,-3,-0.4,0.475,0.497,-0.4,0,-3,elmorja01,JakeÿElmore,JakeÿElmore,JakeÿElmore,jakeelmore
375,EdwinÿEncarnaci¢n,36,2TM,109,486,21,-1,0,-2,-8,10,1.1,17,27,2.7,0.509,0.504,2.8,-0.8,28,encared01,EdwinÿEncarnacion,EdwinÿEncarnacion,EdwinÿEncarnacion,edwinencarnacion
376,AdamÿEngel,27,CHW,89,248,-7,0,0,4,2,-1,0,9,8,0.9,0.499,0.5,0.4,0.7,4,engelad01,AdamÿEngel,AdamÿEngel,AdamÿEngel,adamengel
377,NathanÿEovaldi,29,BOS,1,2,-1,0,0,0,0,0,0,0,0,0,0.485,0.5,0,0,0,eovalna01,NathanÿEovaldi,NathanÿEovaldi,NathanÿEovaldi,nathaneovaldi
378,RobbieÿErlin,28,SDP,34,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.498,0.5,-0.1,0,-1,erlinro01,RobbieÿErlin,RobbieÿErlin,RobbieÿErlin,robbieerlin
379,PhilÿErvin,26,CIN,94,260,-1,0,-1,6,-3,2,0,8,10,0.9,0.502,0.501,0.4,0.3,4,ervinph01,PhilÿErvin,PhilÿErvin,PhilÿErvin,philervin
380,EduardoÿEscobar#,30,ARI,158,699,9,2,3,-1,4,16,1.2,22,37,3.3,0.51,0.51,3.7,0.1,38,escobed01,EduardoÿEscobar#,EduardoÿEscobar,EduardoÿEscobar,eduardoescobar
381,LuisÿEscobar,23,PIT,4,2,-1,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,escoblu01,LuisÿEscobar,LuisÿEscobar,LuisÿEscobar,luisescobar
382,ThomasÿEshelman,25,BAL,1,2,-1,0,0,0,0,0,0,0,0,0,0.474,0.5,0,0,0,eshelto01,ThomasÿEshelman,ThomasÿEshelman,ThomasÿEshelman,thomaseshelman
383,CarlosÿEst‚vez,26,COL,67,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,estevca01,CarlosÿEstevez,CarlosÿEstevez,CarlosÿEstevez,carlosestevez
385,ThairoÿEstrada,23,NYY,35,69,0,1,0,-1,1,0,0.1,2,3,0.3,0.501,0.5,0.4,0,4,estrath01,ThairoÿEstrada,ThairoÿEstrada,ThairoÿEstrada,thairoestrada
386,PeteÿFairbanks,25,2TM,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fairbpe01,PeteÿFairbanks,PeteÿFairbanks,PeteÿFairbanks,petefairbanks
387,JeurysÿFamilia,29,NYM,61,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,familje01,JeurysÿFamilia,JeurysÿFamilia,JeurysÿFamilia,jeurysfamilia
388,JakeÿFaria,25,2TM,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fariaja01,JakeÿFaria,JakeÿFaria,JakeÿFaria,jakefaria
389,BuckÿFarmer*,28,DET,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,farmebu01,BuckÿFarmer*,BuckÿFarmer,BuckÿFarmer,buckfarmer
390,KyleÿFarmer,28,CIN,97,197,-8,1,1,0,1,-5,-0.6,6,2,0.1,0.495,0.497,0.1,0,2,farmeky01,KyleÿFarmer,KyleÿFarmer,KyleÿFarmer,kylefarmer
392,ErickÿFedde,26,WSN,20,20,-4,0,0,0,3,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,feddeer01,ErickÿFedde,ErickÿFedde,ErickÿFedde,erickfedde
393,TimÿFederowicz,31,TEX,29,83,-7,0,0,-2,2,-8,-0.7,3,-5,-0.5,0.474,0.495,-0.3,0,-3,federti01,TimÿFederowicz,TimÿFederowicz,TimÿFederowicz,timfederowicz
395,MichaelÿFeliz,26,PIT,54,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,felizmi01,MichaelÿFeliz,MichaelÿFeliz,MichaelÿFeliz,michaelfeliz
396,CalebÿFerguson,22,LAD,42,2,0,0,0,0,0,1,0.1,0,1,0.1,0.502,0.5,0.1,0,1,ferguca01,CalebÿFerguson,CalebÿFerguson,CalebÿFerguson,calebferguson
398,JuniorÿFern ndez,22,STL,12,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fernaju01,JuniorÿFernandez,JuniorÿFernandez,JuniorÿFernandez,juniorfernandez
399,MattÿFesta,26,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,festama01,MattÿFesta,MattÿFesta,MattÿFesta,mattfesta
401,HeathÿFillmyer,25,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fillmhe01,HeathÿFillmyer,HeathÿFillmyer,HeathÿFillmyer,heathfillmyer
402,DerekÿFisher*,25,2TM,57,167,-6,0,0,3,-2,-5,-0.4,6,1,0.1,0.491,0.498,-0.2,0.1,-2,fishede01,DerekÿFisher*,DerekÿFisher,DerekÿFisher,derekfisher
403,JackÿFlaherty,23,STL,35,66,-8,-1,1,0,9,1,0.1,0,1,0.1,0.503,0.501,0.1,0,1,flaheja01,JackÿFlaherty,JackÿFlaherty,JackÿFlaherty,jackflaherty
404,RyanÿFlaherty*,32,CLE,14,22,-3,0,0,0,0,-3,-0.3,1,-2,-0.2,0.48,0.498,-0.2,0,-2,flahery01,RyanÿFlaherty*,RyanÿFlaherty,RyanÿFlaherty,ryanflaherty
405,DavidÿFletcher,25,LAA,154,653,-2,-1,1,11,4,13,1.5,23,37,3.8,0.508,0.508,2.5,1.7,26,fletcda02,DavidÿFletcher,DavidÿFletcher,DavidÿFletcher,davidfletcher
406,ChrisÿFlexen,24,NYM,9,2,0,0,0,0,0,1,0.1,0,1,0.1,0.506,0.5,0.1,0,1,flexech01,ChrisÿFlexen,ChrisÿFlexen,ChrisÿFlexen,chrisflexen
407,WilmerÿFlores,27,ARI,89,285,7,-2,-1,-6,1,-1,-0.3,9,8,0.6,0.498,0.499,1.3,-0.6,14,florewi01,WilmerÿFlores,WilmerÿFlores,WilmerÿFlores,wilmerflores
408,DylanÿFloro*,28,LAD,46,2,-1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,florody01,DylanÿFloro*,DylanÿFloro,DylanÿFloro,dylanfloro
409,TylerÿFlowers,33,ATL,85,310,-8,0,-1,-7,5,-11,-1.2,10,-1,-0.2,0.488,0.493,0.6,-0.3,7,flowety01,TylerÿFlowers,TylerÿFlowers,TylerÿFlowers,tylerflowers
410,BrianÿFlynn*,29,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,flynnbr01,BrianÿFlynn*,BrianÿFlynn,BrianÿFlynn,brianflynn
411,MikeÿFoltynewicz,27,ATL,19,38,-10,0,0,0,6,-4,-0.4,0,-4,-0.4,0.48,0.498,-0.4,0,-4,foltymi01,MikeÿFoltynewicz,MikeÿFoltynewicz,MikeÿFoltynewicz,mikefoltynewicz
412,WilmerÿFont,29,3TM,17,4,0,0,0,0,1,1,0.1,0,1,0.1,0.503,0.5,0.1,0,1,fontwi01,WilmerÿFont,WilmerÿFont,WilmerÿFont,wilmerfont
413,MikeÿFord*,26,NYY,50,163,7,0,0,-1,-3,4,0.4,6,10,1,0.508,0.502,1.1,-0.3,11,fordmi01,MikeÿFord*,MikeÿFord,MikeÿFord,mikeford
414,LoganÿForsythe,32,TEX,101,367,-11,1,-1,-6,-1,-18,-1.6,13,-5,-0.4,0.483,0.489,0.1,-0.5,1,forsylo01,LoganÿForsythe,LoganÿForsythe,LoganÿForsythe,loganforsythe
415,DexterÿFowler#,33,STL,150,574,3,0,2,-3,-3,-2,-0.4,19,17,1.4,0.499,0.499,1.9,-0.8,20,fowlede01,DexterÿFowler#,DexterÿFowler,DexterÿFowler,dexterfowler
416,JakeÿFraley*,24,SEA,12,41,-6,0,0,-4,0,-10,-0.9,1,-8,-0.8,0.422,0.494,-0.4,-0.3,-4,fraleja01,JakeÿFraley*,JakeÿFraley,JakeÿFraley,jakefraley
417,TyÿFrance,24,SDP,69,201,-3,-1,-1,-4,1,-8,-0.9,7,-2,-0.3,0.488,0.495,0.2,-0.4,2,francty01,TyÿFrance,TyÿFrance,TyÿFrance,tyfrance
418,EndersonÿFranco,26,SFG,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,francen01,EndersonÿFranco,EndersonÿFranco,EndersonÿFranco,endersonfranco
419,MaikelÿFranco,26,PHI,123,428,-15,-1,-2,1,2,-14,-1.6,14,0,-0.2,0.489,0.491,-0.2,0.2,-1,francma02,MaikelÿFranco,MaikelÿFranco,MaikelÿFranco,maikelfranco
421,AdamÿFrazier*,27,PIT,152,608,0,-1,1,5,4,9,0.6,20,28,2.5,0.506,0.505,2.2,0.7,23,fraziad01,AdamÿFrazier*,AdamÿFrazier,AdamÿFrazier,adamfrazier
422,ClintÿFrazier,24,NYY,69,246,3,-1,1,-10,-4,-11,-1,9,-2,-0.1,0.485,0.494,0.8,-1.2,8,frazicl01,ClintÿFrazier,ClintÿFrazier,ClintÿFrazier,clintfrazier
423,ToddÿFrazier,33,NYM,133,499,5,-1,0,1,2,8,0.5,16,24,2.1,0.506,0.505,2.2,0.2,23,frazito01,ToddÿFrazier,ToddÿFrazier,ToddÿFrazier,toddfrazier
424,KyleÿFreeland*,26,COL,19,31,-6,0,0,0,5,0,-0.1,0,0,-0.1,0.498,0.5,0,0,0,freelky01,KyleÿFreeland*,KyleÿFreeland,KyleÿFreeland,kylefreeland
425,FreddieÿFreeman*,29,ATL,158,692,29,1,-2,-1,-8,19,1.6,22,41,3.7,0.512,0.512,4,-1.1,42,freemfr01,FreddieÿFreeman*,FreddieÿFreeman,FreddieÿFreeman,freddiefreeman
426,MikeÿFreeman*,31,CLE,75,213,0,0,1,2,1,5,0.5,8,12,1.2,0.506,0.503,1,0.4,10,freemmi01,MikeÿFreeman*,MikeÿFreeman,MikeÿFreeman,mikefreeman
428,DavidÿFreese,36,LAD,79,186,14,-1,-1,1,-2,11,1,6,17,1.6,0.513,0.506,1.5,-0.2,16,freesda01,DavidÿFreese,DavidÿFreese,DavidÿFreese,davidfreese
429,DavidÿFreitas,30,2TM,17,20,-3,0,0,0,0,-3,-0.3,1,-2,0,0.483,0.499,0,0,-2,freitda01,DavidÿFreitas,DavidÿFreitas,DavidÿFreitas,davidfreitas
430,MaxÿFried*,25,ATL,38,65,-6,-1,1,0,9,3,0.3,0,3,0.3,0.508,0.502,0.3,0,3,friedma01,MaxÿFried*,MaxÿFried,MaxÿFried,maxfried
431,JaceÿFry*,25,CHW,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fryja01,JaceÿFry*,JaceÿFry,JaceÿFry,jacefry
432,PaulÿFry*,26,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,frypa01,PaulÿFry*,PaulÿFry,PaulÿFry,paulfry
433,JoshuaÿFuentes,26,COL,24,56,-4,1,0,1,-1,-3,-0.3,2,-1,-0.1,0.489,0.498,-0.2,0,-2,fuentjo01,JoshuaÿFuentes,JoshuaÿFuentes,JoshuaÿFuentes,joshuafuentes
434,CarsonÿFulmer,25,CHW,1,1,0,0,0,0,0,0,0,0,0,0,0.487,0.5,0,0,0,fulmeca01,CarsonÿFulmer,CarsonÿFulmer,CarsonÿFulmer,carsonfulmer
435,DrewÿGagnon,29,NYM,17,4,0,0,0,0,1,0,0,0,0,0,0.502,0.5,0,0,0,gagnodr01,DrewÿGagnon,DrewÿGagnon,DrewÿGagnon,drewgagnon
436,RockyÿGale,31,LAD,5,15,-3,0,0,-1,0,-4,-0.4,0,-3,-0.3,0.429,0.498,-0.2,-0.1,-2,galero01,RockyÿGale,RockyÿGale,RockyÿGale,rockygale
437,CamÿGallagher,26,KCR,45,142,-4,-1,0,-1,2,-4,-0.4,5,1,0.1,0.491,0.498,0.2,0.2,2,gallaca01,CamÿGallagher,CamÿGallagher,CamÿGallagher,camgallagher
438,GiovannyÿGallegos,27,STL,63,3,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,-0.1,0,gallegi01,GiovannyÿGallegos,GiovannyÿGallegos,GiovannyÿGallegos,giovannygallegos
439,ZacÿGallen,23,2TM,14,24,-5,0,0,0,4,-1,-0.1,0,-1,-0.1,0.492,0.5,-0.1,0,-1,galleza01,ZacÿGallen,ZacÿGallen,ZacÿGallen,zacgallen
440,JoeyÿGallo*,25,TEX,70,297,14,2,0,5,-1,21,2.1,11,31,3.1,0.528,0.512,2.5,0.5,26,gallojo01,JoeyÿGallo*,JoeyÿGallo,JoeyÿGallo,joeygallo
441,IsaacÿGalloway,29,MIA,19,54,-8,1,0,-2,0,-8,-0.9,2,-7,-0.7,0.456,0.495,-0.5,-0.2,-5,gallois01,IsaacÿGalloway,IsaacÿGalloway,IsaacÿGalloway,isaacgalloway
442,FreddyÿGalvis#,29,2TM,147,589,-6,-1,-1,12,6,11,1.2,21,31,3.1,0.507,0.505,1.9,1.9,19,galvifr01,FreddyÿGalvis#,FreddyÿGalvis,FreddyÿGalvis,freddygalvis
443,BenÿGamel*,27,MIL,134,356,-6,0,1,5,-3,-3,-0.5,12,8,0.6,0.498,0.498,0.3,0,3,gamelbe01,BenÿGamel*,BenÿGamel,BenÿGamel,bengamel
444,JohnÿGant,26,STL,60,3,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,-0.1,0,gantjo01,JohnÿGant,JohnÿGant,JohnÿGant,johngant
445,AramisÿGarcia,26,SFG,18,46,-4,-1,0,0,0,-5,-0.5,2,-3,-0.3,0.475,0.497,-0.3,0,-3,garciar01,AramisÿGarcia,AramisÿGarcia,AramisÿGarcia,aramisgarcia
446,Avisa¡lÿGarc¡a,28,TBR,125,530,8,-2,-1,3,-6,2,0.4,19,21,2.2,0.502,0.501,1.8,-0.1,18,garciav01,AvisailÿGarcia,AvisailÿGarcia,AvisailÿGarcia,avisailgarcia
448,EdgarÿGarc¡a,22,PHI,35,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garcied01,EdgarÿGarcia,EdgarÿGarcia,EdgarÿGarcia,edgargarcia
449,GregÿGarcia*,29,SDP,134,372,-1,-1,1,-4,3,-2,-0.4,12,10,0.8,0.499,0.499,1.3,-0.3,14,garcigr01,GregÿGarcia*,GregÿGarcia,GregÿGarcia,greggarcia
450,Jarl¡nÿGarc¡a*,26,MIA,51,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,garcija04,JarlinÿGarcia*,JarlinÿGarcia,JarlinÿGarcia,jarlingarcia
451,LeuryÿGarc¡a#,28,CHW,140,618,-9,4,1,-7,0,-10,-0.7,21,11,1.3,0.493,0.494,1.8,-0.5,18,garcile02,LeuryÿGarcia#,LeuryÿGarcia,LeuryÿGarcia,leurygarcia
452,LuisÿGarc¡a,32,LAA,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garcilu03,LuisÿGarcia,LuisÿGarcia,LuisÿGarcia,luisgarcia
453,RicoÿGarcia,25,COL,2,1,0,0,0,0,0,0,0,0,0,0,0.492,0.5,0,0,0,garciri01,RicoÿGarcia,RicoÿGarcia,RicoÿGarcia,ricogarcia
454,RobelÿGarc¡a#,26,CHC,31,80,-1,0,0,-1,0,-2,-0.2,3,1,0,0.494,0.499,0.2,-0.1,2,garciro02,RobelÿGarcia#,RobelÿGarcia,RobelÿGarcia,robelgarcia
455,YimiÿGarc¡a,28,LAD,61,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.499,0.5,-0.1,-0.1,-1,garciyi01,YimiÿGarcia,YimiÿGarcia,YimiÿGarcia,yimigarcia
456,BrettÿGardner*,35,NYY,141,550,11,1,3,7,0,23,2.4,20,43,4.3,0.516,0.514,3.5,0.9,36,gardnbr01,BrettÿGardner*,BrettÿGardner,BrettÿGardner,brettgardner
457,KyleÿGarlick,27,LAD,30,53,1,0,0,0,-1,0,0,2,2,0.2,0.5,0.5,0.2,-0.1,2,garliky01,KyleÿGarlick,KyleÿGarlick,KyleÿGarlick,kylegarlick
458,DustinÿGarneau,31,2TM,35,101,2,0,0,2,2,5,0.5,4,9,0.9,0.514,0.502,0.7,0.4,7,garnedu01,DustinÿGarneau,DustinÿGarneau,DustinÿGarneau,dustingarneau
459,AmirÿGarrett,27,CIN,64,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,garream01,AmirÿGarrett,AmirÿGarrett,AmirÿGarrett,amirgarrett
462,MitchÿGarver,28,MIN,93,359,26,-1,0,0,5,29,2.9,13,42,4.1,0.53,0.517,4.1,0.6,42,garvemi01,MitchÿGarver,MitchÿGarver,MitchÿGarver,mitchgarver
463,KevinÿGausman*,28,2TM,30,27,-7,0,0,0,4,-3,-0.3,0,-3,-0.3,0.49,0.499,-0.3,0,-3,gausmke01,KevinÿGausman*,KevinÿGausman,KevinÿGausman,kevingausman
464,SamÿGaviglio,29,TOR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gavigsa01,SamÿGaviglio,SamÿGaviglio,SamÿGaviglio,samgaviglio
465,CoryÿGearrin,33,2TM,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gearrco01,CoryÿGearrin,CoryÿGearrin,CoryÿGearrin,corygearrin
466,ScooterÿGennett*,29,2TM,42,139,-10,-2,1,-4,1,-14,-1.5,5,-10,-1.1,0.466,0.496,-0.6,-0.4,-6,gennesc01,ScooterÿGennett*,ScooterÿGennett,ScooterÿGennett,scootergennett
467,MikeÿGerber*,26,SFG,12,26,-5,0,0,0,0,-6,-0.6,1,-5,-0.5,0.448,0.496,-0.5,-0.1,-5,gerbemi01,MikeÿGerber*,MikeÿGerber,MikeÿGerber,mikegerber
468,DomingoÿGerm n,26,NYY,3,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.458,0.499,-0.1,0,-1,germado01,DomingoÿGerman,DomingoÿGerman,DomingoÿGerman,domingogerman
470,KyleÿGibson,31,MIN,2,4,0,0,0,0,1,1,0.1,0,1,0.1,0.539,0.5,0.1,0,1,gibsoky01,KyleÿGibson,KyleÿGibson,KyleÿGibson,kylegibson
471,KenÿGiles,28,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gileske01,KenÿGiles,KenÿGiles,KenÿGiles,kengiles
473,KevinÿGinkel*,25,ARI,25,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,ginkeke01,KevinÿGinkel*,KevinÿGinkel,KevinÿGinkel,kevinginkel
474,LucasÿGiolito,24,CHW,2,4,0,0,0,0,1,0,0,0,0,0,0.513,0.5,0,0,0,giolilu01,LucasÿGiolito,LucasÿGiolito,LucasÿGiolito,lucasgiolito
475,MychalÿGivens,29,BAL,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,givenmy01,MychalÿGivens,MychalÿGivens,MychalÿGivens,mychalgivens
476,TylerÿGlasnow*,25,TBR,1,2,-1,0,0,0,0,0,0,0,0,0,0.475,0.5,0,0,0,glasnty01,TylerÿGlasnow*,TylerÿGlasnow,TylerÿGlasnow,tylerglasnow
477,ZackÿGodley,29,2TM,24,23,-2,0,0,0,4,1,0.1,0,1,0.1,0.505,0.501,0.1,0,1,godleza01,ZackÿGodley,ZackÿGodley,ZackÿGodley,zackgodley
478,RyanÿGoins*,31,CHW,52,163,-4,0,-1,-1,1,-6,-0.5,6,0,0,0.489,0.496,0.1,0,1,goinsry01,RyanÿGoins*,RyanÿGoins,RyanÿGoins,ryangoins
479,PaulÿGoldschmidt,31,STL,161,682,16,1,-1,0,-8,8,0.4,22,29,2.6,0.505,0.505,2.8,-1,29,goldspa01,PaulÿGoldschmidt,PaulÿGoldschmidt,PaulÿGoldschmidt,paulgoldschmidt
480,YanÿGomes,31,WSN,97,358,-9,-2,0,9,6,4,0.3,12,16,1.4,0.504,0.503,0.6,1.4,7,gomesya01,YanÿGomes,YanÿGomes,YanÿGomes,yangomes
481,CarlosÿG¢mez,33,NYM,34,99,-4,0,0,-1,0,-6,-0.6,3,-3,-0.3,0.483,0.496,-0.2,-0.2,-2,gomezca01,CarlosÿGomez,CarlosÿGomez,CarlosÿGomez,carlosgomez
483,TonyÿGonsolin,25,LAD,10,14,-1,0,0,0,2,2,0.1,0,2,0.1,0.514,0.501,0.1,0,2,gonsoto01,TonyÿGonsolin,TonyÿGonsolin,TonyÿGonsolin,tonygonsolin
484,MarcoÿGonzales*,27,SEA,2,6,1,0,0,0,1,2,0.1,0,2,0.1,0.571,0.501,0.1,0,2,gonzama02,MarcoÿGonzales*,MarcoÿGonzales,MarcoÿGonzales,marcogonzales
485,CarlosÿGonz lez*,33,2TM,45,166,-11,-1,0,4,-2,-10,-1,6,-4,-0.4,0.478,0.497,-0.8,0.2,-8,gonzaca01,CarlosÿGonzalez*,CarlosÿGonzalez,CarlosÿGonzalez,carlosgonzalez
486,ChiÿChiÿGonz lez,27,COL,13,24,-7,0,0,0,4,-3,-0.3,0,-3,-0.3,0.479,0.498,-0.3,0,-3,gonzach01,ChiÿChiÿGonzalez,ChiÿChiÿGonzalez,ChiÿChiÿGonzalez,chichigonzalez
487,ErikÿGonz lez,27,PIT,53,156,-7,0,-1,7,2,1,0,5,6,0.5,0.502,0.501,-0.1,0.8,-1,gonzaer01,ErikÿGonzalez,ErikÿGonzalez,ErikÿGonzalez,erikgonzalez
488,GioÿGonzalez,33,MIL,18,28,-7,0,0,0,5,-2,-0.2,0,-2,-0.2,0.488,0.499,-0.2,0,-2,gonzagi01,GioÿGonzalez,GioÿGonzalez,GioÿGonzalez,giogonzalez
489,MarwinÿGonz lez#,30,MIN,114,463,-5,-2,0,11,-3,1,0.3,17,18,1.9,0.501,0.501,0.7,0.9,7,gonzama01,MarwinÿGonzalez#,MarwinÿGonzalez,MarwinÿGonzalez,marwingonzalez
490,NikoÿGoodrum#,27,DET,112,472,-4,6,0,-6,1,-4,-0.2,17,13,1.4,0.497,0.498,1.9,-0.4,19,goodrni01,NikoÿGoodrum#,NikoÿGoodrum,NikoÿGoodrum,nikogoodrum
491,BrianÿGoodwin*,28,LAA,136,458,4,0,2,1,-3,5,0.7,16,22,2.2,0.504,0.503,2,0,21,goodwbr01,BrianÿGoodwin*,BrianÿGoodwin,BrianÿGoodwin,briangoodwin
492,NickÿGoody,27,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,goodyni01,NickÿGoody,NickÿGoody,NickÿGoody,nickgoody
493,AlexÿGordon*,35,KCR,150,633,-5,-1,0,-3,-6,-15,-1.2,23,8,0.9,0.49,0.491,1.1,-0.7,11,gordoal01,AlexÿGordon*,AlexÿGordon,AlexÿGordon,alexgordon
494,TerranceÿGore,28,KCR,37,58,-1,-1,0,2,-1,-1,-0.1,2,1,0.1,0.498,0.5,-0.1,0.2,-1,gorete01,TerranceÿGore,TerranceÿGore,TerranceÿGore,terrancegore
