Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
331,JoshÿDonaldson,29,TOR,158,711,42,3,-2,-3,3,44,4.8,24,68,7.1,0.529,0.528,7.4,0.1,71,donaljo02,JoshÿDonaldson,JoshÿDonaldson,JoshÿDonaldson,joshdonaldson
332,SeanÿDoolittle*,28,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,doolise01,SeanÿDoolittle*,SeanÿDoolittle,SeanÿDoolittle,seandoolittle
333,DannyÿDorn*,30,ARI,23,32,-4,0,0,0,0,-4,-0.4,1,-3,-0.3,0.482,0.497,-0.3,0,-3,dornda01,DannyÿDorn*,DannyÿDorn,DannyÿDorn,dannydorn
335,BrianÿDozier,28,MIN,157,704,0,2,0,-4,4,2,0.4,24,26,2.8,0.501,0.501,3.2,0.2,30,doziebr01,BrianÿDozier,BrianÿDozier,BrianÿDozier,briandozier
337,OliverÿDrake,28,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,drakeol01,OliverÿDrake,OliverÿDrake,OliverÿDrake,oliverdrake
338,StephenÿDrew*,32,NYY,131,428,-12,0,0,-3,4,-12,-1.2,15,3,0.3,0.49,0.492,0.6,0.2,6,drewst01,StephenÿDrew*,StephenÿDrew,StephenÿDrew,stephendrew
339,BrandonÿDrury,22,ARI,20,59,-3,0,-1,0,0,-3,-0.4,2,-1,-0.2,0.483,0.498,-0.2,0.1,-1,drurybr01,BrandonÿDrury,BrandonÿDrury,BrandonÿDrury,brandondrury
340,LucasÿDuda*,29,NYM,135,554,18,-2,-2,3,-7,11,1.1,18,29,2.8,0.509,0.507,2.5,-0.5,26,dudalu01,LucasÿDuda*,LucasÿDuda,LucasÿDuda,lucasduda
341,BrianÿDuensing*,32,MIN,4,1,0,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,duensbr01,BrianÿDuensing*,BrianÿDuensing,BrianÿDuensing,brianduensing
344,MattÿDuffy,24,SFG,149,612,9,5,0,1,3,19,1.9,20,39,3.9,0.514,0.512,3.7,0.4,38,duffyma01,MattÿDuffy,MattÿDuffy,MattÿDuffy,mattduffy
345,MattÿDuffy,26,HOU,8,9,1,0,0,1,0,2,0.2,0,2,0.2,0.526,0.501,0.1,0.1,1,duffyma02,MattÿDuffy,MattÿDuffy,MattÿDuffy,mattduffy
346,ZachÿDuke*,32,CHW,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,dukeza01,ZachÿDuke*,ZachÿDuke,ZachÿDuke,zachduke
348,MikeÿDunn*,30,MIA,67,1,0,0,0,0,0,1,0.1,0,1,0.1,0.501,0.5,0.1,0,1,dunnmi01,MikeÿDunn*,MikeÿDunn,MikeÿDunn,mikedunn
349,AdamÿDuvall,26,CIN,27,72,1,0,0,-1,-1,-1,-0.1,2,1,0.1,0.496,0.499,0.2,-0.2,2,duvalad01,AdamÿDuvall,AdamÿDuvall,AdamÿDuvall,adamduvall
350,AllanÿDykstra*,28,TBR,13,38,-2,0,0,-3,-1,-6,-0.6,1,-5,-0.5,0.45,0.496,-0.2,-0.4,-2,dykstal01,AllanÿDykstra*,AllanÿDykstra,AllanÿDykstra,allandykstra
351,JarrodÿDyson*,30,KCR,90,225,-3,6,0,10,-1,12,1.3,8,20,2.1,0.514,0.508,1,1,10,dysonja01,JarrodÿDyson*,JarrodÿDyson,JarrodÿDyson,jarroddyson
352,SamÿDyson,27,2TM,43,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,dysonsa01,SamÿDyson,SamÿDyson,SamÿDyson,samdyson
353,EdÿEasley,29,STL,4,7,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.466,0.499,-0.1,0,-1,easleed01,EdÿEasley,EdÿEasley,EdÿEasley,edeasley
354,AdamÿEaton*,26,CHW,153,689,18,5,2,-13,3,16,1.9,23,39,4.1,0.511,0.51,5.5,-0.9,52,eatonad02,AdamÿEaton*,AdamÿEaton,AdamÿEaton,adameaton
355,CarlÿEdwardsÿJr.,23,CHC,5,1,0,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,edwarca01,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr.,CarlÿEdwardsÿJr,carledwardsjr
356,JonÿEdwards,27,2TM,12,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,edwarjo02,JonÿEdwards,JonÿEdwards,JonÿEdwards,jonedwards
357,JeradÿEickhoff,24,PHI,7,16,-2,0,0,0,2,0,0,0,0,0,0.503,0.5,0,0,0,eickhje01,JeradÿEickhoff,JeradÿEickhoff,JeradÿEickhoff,jeradeickhoff
359,BrianÿEllington,24,MIA,22,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,ellinbr02,BrianÿEllington,BrianÿEllington,BrianÿEllington,brianellington
360,A.J.ÿEllis,34,LAD,63,217,5,-1,1,2,4,11,1.1,7,18,1.8,0.519,0.507,1.6,0.6,16,ellisaj01,A.J.ÿEllis,A.J.ÿEllis,AJÿEllis,ajellis
361,JacobyÿEllsbury*,31,NYY,111,501,-6,2,1,1,3,0,0.2,17,17,1.8,0.5,0.5,1.7,0.5,16,ellsbja01,JacobyÿEllsbury*,JacobyÿEllsbury,JacobyÿEllsbury,jacobyellsbury
362,JakeÿElmore,28,TBR,51,158,-9,1,-1,-3,-1,-13,-1.4,6,-7,-0.8,0.472,0.491,-0.5,-0.4,-4,elmorja01,JakeÿElmore,JakeÿElmore,JakeÿElmore,jakeelmore
363,EdwinÿEncarnaci¢n,32,TOR,146,624,34,-1,-1,3,-11,24,2.7,22,46,4.9,0.517,0.516,4.5,-0.7,43,encared01,EdwinÿEncarnacion,EdwinÿEncarnacion,EdwinÿEncarnacion,edwinencarnacion
364,NathanÿEovaldi,25,NYY,3,5,-1,0,0,0,1,0,-0.1,0,0,-0.1,0.484,0.5,-0.1,0,0,eovalna01,NathanÿEovaldi,NathanÿEovaldi,NathanÿEovaldi,nathaneovaldi
365,RobbieÿErlin,24,SDP,3,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.474,0.5,-0.1,0,-1,erlinro01,RobbieÿErlin,RobbieÿErlin,RobbieÿErlin,robbieerlin
366,AlcidesÿEscobar,28,KCR,148,662,-28,4,1,2,8,-13,-1.2,23,9,1,0.49,0.491,0.7,1.2,7,escobal02,AlcidesÿEscobar,AlcidesÿEscobar,AlcidesÿEscobar,alcidesescobar
367,EduardoÿEscobar#,26,MIN,127,446,3,-4,0,-3,2,-3,-0.1,16,13,1.4,0.498,0.498,1.7,0,16,escobed01,EduardoÿEscobar#,EduardoÿEscobar,EduardoÿEscobar,eduardoescobar
368,YunelÿEscobar,32,WSN,139,591,14,-1,-1,-12,3,3,0.2,19,21,2,0.502,0.502,3.3,-1,33,escobyu01,YunelÿEscobar,YunelÿEscobar,YunelÿEscobar,yunelescobar
369,DannyÿEspinosa#,28,WSN,118,412,-4,2,2,4,2,6,0.6,13,19,1.9,0.505,0.504,1.4,0.7,15,espinda01,DannyÿEspinosa#,DannyÿEspinosa,DannyÿEspinosa,dannyespinosa
370,MarcoÿEstrada,31,TOR,2,6,0,0,0,0,1,1,0.1,0,1,0.1,0.535,0.5,0.1,0,1,estrama01,MarcoÿEstrada,MarcoÿEstrada,MarcoÿEstrada,marcoestrada
371,AndreÿEthier*,33,LAD,142,445,19,-3,0,1,-5,13,1.3,14,27,2.7,0.51,0.508,2.6,-0.5,26,ethiean01,AndreÿEthier*,AndreÿEthier,AndreÿEthier,andreethier
372,DanaÿEveland*,31,ATL,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,evelada01,DanaÿEveland*,DanaÿEveland,DanaÿEveland,danaeveland
373,JeurysÿFamilia,25,NYM,74,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,familje01,JeurysÿFamilia,JeurysÿFamilia,JeurysÿFamilia,jeurysfamilia
374,BuckÿFarmer*,24,DET,2,4,0,0,0,0,1,0,0,0,0,0,0.511,0.5,0,0,0,farmebu01,BuckÿFarmer*,BuckÿFarmer,BuckÿFarmer,buckfarmer
375,DannyÿFarquhar,28,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,farquda01,DannyÿFarquhar,DannyÿFarquhar,DannyÿFarquhar,dannyfarquhar
376,AndrewÿFaulkner,22,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,faulkan01,AndrewÿFaulkner,AndrewÿFaulkner,AndrewÿFaulkner,andrewfaulkner
377,TaylorÿFeatherston,25,LAA,101,169,-14,1,1,4,2,-6,-0.6,6,0,-0.1,0.493,0.496,-0.5,0.8,-4,feathta01,TaylorÿFeatherston,TaylorÿFeatherston,TaylorÿFeatherston,taylorfeatherston
378,ScottÿFeldman*,32,HOU,1,2,0,0,0,0,0,1,0.1,0,1,0.1,0.549,0.5,0.1,0,1,feldmsc01,ScottÿFeldman*,ScottÿFeldman,ScottÿFeldman,scottfeldman
379,MichaelÿFeliz,22,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,felizmi01,MichaelÿFeliz,MichaelÿFeliz,MichaelÿFeliz,michaelfeliz
380,Neftal¡ÿFeliz,27,2TM,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,felizne01,NeftaliÿFeliz,NeftaliÿFeliz,NeftaliÿFeliz,neftalifeliz
381,Jos‚ÿFern ndez,22,MIA,10,22,-1,0,0,0,3,3,0.3,0,3,0.3,0.53,0.502,0.3,0,3,fernajo02,JoseÿFernandez,JoseÿFernandez,JoseÿFernandez,josefernandez
383,ThomasÿField,28,TEX,14,45,-2,0,0,-2,0,-3,-0.3,2,-1,-0.1,0.479,0.498,0.1,-0.2,1,fieldth01,ThomasÿField,ThomasÿField,ThomasÿField,thomasfield
384,PrinceÿFielder*,31,TEX,158,693,19,-3,-2,-4,-15,-5,-0.3,24,19,2,0.497,0.497,2.4,-1.9,23,fieldpr01,PrinceÿFielder*,PrinceÿFielder,PrinceÿFielder,princefielder
385,DanielÿFields*,24,DET,1,3,0,0,0,-1,0,-1,-0.1,0,-1,-0.1,0.43,0.5,0,-0.1,0,fieldda01,DanielÿFields*,DanielÿFields,DanielÿFields,danielfields
386,JoshÿFields,29,HOU,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fieldjo03,JoshÿFields,JoshÿFields,JoshÿFields,joshfields
387,CaseyÿFien,31,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,fienca01,CaseyÿFien,CaseyÿFien,CaseyÿFien,caseyfien
388,MikeÿFiers,30,2TM,18,34,-7,0,0,0,5,-2,-0.2,0,-2,-0.2,0.49,0.499,-0.2,0,-2,fiersmi01,MikeÿFiers,MikeÿFiers,MikeÿFiers,mikefiers
389,ColeÿFigueroa*,28,NYY,2,8,0,0,0,0,0,0,0,0,0,0,0.502,0.5,0,0,0,figueco01,ColeÿFigueroa*,ColeÿFigueroa,ColeÿFigueroa,colefigueroa
390,BrandonÿFinnegan*,22,2TM,6,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.486,0.499,-0.1,0,-1,finnebr01,BrandonÿFinnegan*,BrandonÿFinnegan,BrandonÿFinnegan,brandonfinnegan
391,DougÿFister*,31,WSN,29,39,-3,0,0,0,5,2,0.2,0,2,0.2,0.507,0.501,0.2,0,2,fistedo01,DougÿFister*,DougÿFister,DougÿFister,dougfister
392,RyanÿFlaherty*,28,BAL,91,301,-12,1,0,1,2,-9,-0.9,11,2,0.2,0.49,0.494,0.1,0.3,1,flahery01,RyanÿFlaherty*,RyanÿFlaherty,RyanÿFlaherty,ryanflaherty
393,YohanÿFlande*,29,COL,18,22,-4,0,0,0,3,-1,-0.1,0,-1,-0.1,0.493,0.499,-0.1,0,-1,flandyo01,YohanÿFlande*,YohanÿFlande,YohanÿFlande,yohanflande
394,KendryÿFlores,23,MIA,6,1,0,0,0,0,0,0,0,0,0,0,0.498,0.5,0,0,0,floreke01,KendryÿFlores,KendryÿFlores,KendryÿFlores,kendryflores
395,Ram¢nÿFlores*,23,NYY,12,33,-2,0,0,2,0,-1,-0.1,1,0,0,0.49,0.499,-0.2,0.2,-2,florera02,RamonÿFlores*,RamonÿFlores,RamonÿFlores,ramonflores
396,WilmerÿFlores,23,NYM,137,510,-3,0,0,-6,7,-3,-0.4,17,13,1.2,0.497,0.498,1.8,0,19,florewi01,WilmerÿFlores,WilmerÿFlores,WilmerÿFlores,wilmerflores
397,PedroÿFlorim¢n#,28,PIT,24,25,-3,0,0,1,0,-2,-0.2,1,-1,-0.2,0.49,0.499,-0.3,0.2,-2,floripe01,PedroÿFlorimon#,PedroÿFlorimon,PedroÿFlorimon,pedroflorimon
398,TylerÿFlowers,29,CHW,112,361,-7,-2,0,-2,6,-5,-0.4,13,8,0.8,0.495,0.497,1,0.6,10,flowety01,TylerÿFlowers,TylerÿFlowers,TylerÿFlowers,tylerflowers
400,MikeÿFoltynewicz,23,ATL,17,30,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,0.486,0.499,-0.2,0,-2,foltymi01,MikeÿFoltynewicz,MikeÿFoltynewicz,MikeÿFoltynewicz,mikefoltynewicz
401,LoganÿForsythe,28,TBR,153,615,18,2,0,0,1,22,2.5,22,44,4.6,0.515,0.514,4.6,0.3,44,forsylo01,LoganÿForsythe,LoganÿForsythe,LoganÿForsythe,loganforsythe
402,DexterÿFowler#,29,CHC,156,690,11,0,1,-12,4,4,0.4,21,26,2.4,0.503,0.503,3.7,-0.9,38,fowlede01,DexterÿFowler#,DexterÿFowler,DexterÿFowler,dexterfowler
404,MaikelÿFranco,22,PHI,80,335,15,0,-1,-9,2,7,0.7,11,18,1.8,0.51,0.505,2.8,-0.8,27,francma02,MaikelÿFranco,MaikelÿFranco,MaikelÿFranco,maikelfranco
405,JeffÿFrancoeur,31,PHI,118,343,0,-2,-1,-9,-4,-16,-1.8,11,-5,-0.7,0.485,0.489,0.2,-1.4,4,francje02,JeffÿFrancoeur,JeffÿFrancoeur,JeffÿFrancoeur,jefffrancoeur
406,KevinÿFrandsen,33,SFG,7,13,-1,0,0,1,0,-1,-0.1,0,0,0,0.492,0.5,-0.1,0.1,-1,frandke01,KevinÿFrandsen,KevinÿFrandsen,KevinÿFrandsen,kevinfrandsen
407,NickÿFranklin#,24,TBR,44,109,-8,1,0,-3,0,-10,-1.1,4,-6,-0.7,0.475,0.493,-0.4,-0.3,-3,frankni01,NickÿFranklin#,NickÿFranklin,NickÿFranklin,nickfranklin
408,JasonÿFrasor,37,2TM,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,frasoja01,JasonÿFrasor,JasonÿFrasor,JasonÿFrasor,jasonfrasor
409,ToddÿFrazier,29,CIN,157,678,13,-1,-2,1,3,14,1.4,21,36,3.5,0.51,0.509,3.4,0.4,35,frazito01,ToddÿFrazier,ToddÿFrazier,ToddÿFrazier,toddfrazier
410,FreddieÿFreeman*,25,ATL,118,481,18,2,1,0,-6,14,1.5,16,30,3,0.513,0.51,3,-0.7,30,freemfr01,FreddieÿFreeman*,FreddieÿFreeman,FreddieÿFreeman,freddiefreeman
411,SamÿFreeman,28,TEX,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,freemsa01,SamÿFreeman,SamÿFreeman,SamÿFreeman,samfreeman
412,DavidÿFreese,32,LAA,121,470,7,0,-1,2,2,10,1.2,17,27,2.9,0.509,0.507,2.6,0.5,25,freesda01,DavidÿFreese,DavidÿFreese,DavidÿFreese,davidfreese
413,CarlosÿFr¡as,25,LAD,16,24,-4,0,0,0,3,-1,-0.1,0,-1,-0.1,0.495,0.499,-0.1,0,-1,friasca01,CarlosÿFrias,CarlosÿFrias,CarlosÿFrias,carlosfrias
414,ChristianÿFriedrich,27,COL,63,3,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,friedch01,ChristianÿFriedrich,ChristianÿFriedrich,ChristianÿFriedrich,christianfriedrich
415,ErnestoÿFrieri,29,TBR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,frierer01,ErnestoÿFrieri,ErnestoÿFrieri,ErnestoÿFrieri,ernestofrieri
416,EricÿFryer,29,MIN,15,27,0,0,0,0,1,1,0.1,1,2,0.2,0.504,0.5,0.2,0.1,1,fryerer01,EricÿFryer,EricÿFryer,EricÿFryer,ericfryer
418,SamÿFuld*,33,OAK,120,325,-13,3,1,8,-2,-4,-0.3,12,8,0.8,0.497,0.497,-0.1,0.7,0,fuldsa01,SamÿFuld*,SamÿFuld,SamÿFuld,samfuld
419,CharlieÿFurbush*,29,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,furbuch01,CharlieÿFurbush*,CharlieÿFurbush,CharlieÿFurbush,charliefurbush
420,RockyÿGale,27,SDP,11,10,-2,0,0,0,0,-2,-0.2,0,-1,-0.2,0.483,0.499,-0.2,0,-1,galero01,RockyÿGale,RockyÿGale,RockyÿGale,rockygale
421,YovaniÿGallardo,29,TEX,2,4,1,0,0,0,1,1,0.1,0,1,0.1,0.572,0.501,0.1,0,1,gallayo01,YovaniÿGallardo,YovaniÿGallardo,YovaniÿGallardo,yovanigallardo
422,JoeyÿGallo*,21,TEX,36,123,-3,1,0,1,-1,-1,-0.1,4,3,0.3,0.496,0.499,0.2,0.1,2,gallojo01,JoeyÿGallo*,JoeyÿGallo,JoeyÿGallo,joeygallo
423,FreddyÿGalvis#,25,PHI,151,603,-15,3,1,-13,8,-16,-1.9,20,3,0.1,0.488,0.489,1.4,-0.6,16,galvifr01,FreddyÿGalvis#,FreddyÿGalvis,FreddyÿGalvis,freddygalvis
424,FrankÿGarc‚s*,25,SDP,37,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garcefr01,FrankÿGarces*,FrankÿGarces,FrankÿGarces,frankgarces
425,AdonisÿGarc¡a,30,ATL,58,198,3,-1,-1,-5,0,-3,-0.3,6,4,0.3,0.495,0.498,0.8,-0.5,9,garciad01,AdonisÿGarcia,AdonisÿGarcia,AdonisÿGarcia,adonisgarcia
426,Avisa¡lÿGarc¡a,24,CHW,148,601,-7,0,1,-5,-7,-18,-1.8,22,4,0.3,0.487,0.488,0.8,-1.1,8,garciav01,AvisailÿGarcia,AvisailÿGarcia,AvisailÿGarcia,avisailgarcia
427,GregÿGarcia*,25,STL,49,87,1,0,0,-1,1,1,0.1,3,4,0.4,0.503,0.501,0.5,0,5,garcigr01,GregÿGarcia*,GregÿGarcia,GregÿGarcia,greggarcia
428,JaimeÿGarc¡a*,28,STL,19,44,-7,0,0,0,6,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,garcija02,JaimeÿGarcia*,JaimeÿGarcia,JaimeÿGarcia,jaimegarcia
429,JasonÿGarc¡a,22,BAL,3,1,0,0,0,0,0,0,0.1,0,0,0.1,0.515,0.5,0.1,0,0,garcija03,JasonÿGarcia,JasonÿGarcia,JasonÿGarcia,jasongarcia
430,LeuryÿGarc¡a#,24,CHW,17,15,-1,0,0,0,0,-1,-0.1,1,0,-0.1,0.494,0.499,-0.1,0,0,garcile02,LeuryÿGarcia#,LeuryÿGarcia,LeuryÿGarcia,leurygarcia
431,LuisÿGarc¡a,28,PHI,69,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garcilu03,LuisÿGarcia,LuisÿGarcia,LuisÿGarcia,luisgarcia
432,YimiÿGarc¡a,24,LAD,55,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,garciyi01,YimiÿGarcia,YimiÿGarcia,YimiÿGarcia,yimigarcia
433,BrettÿGardner*,31,NYY,151,656,5,2,2,5,-4,11,1.4,23,34,3.6,0.508,0.507,3.1,0.3,29,gardnbr01,BrettÿGardner*,BrettÿGardner,BrettÿGardner,brettgardner
434,DustinÿGarneau,27,COL,22,76,-6,0,0,1,1,-3,-0.4,2,-1,-0.1,0.484,0.498,-0.2,0.3,-2,garnedu01,DustinÿGarneau,DustinÿGarneau,DustinÿGarneau,dustingarneau
435,MattÿGarza,31,MIL,25,47,-9,-1,0,0,7,-4,-0.5,0,-4,-0.5,0.482,0.497,-0.5,0,-4,garzama01,MattÿGarza,MattÿGarza,MattÿGarza,mattgarza
436,EvanÿGattis,28,HOU,153,604,4,-1,0,-3,-13,-13,-1.2,22,9,0.9,0.491,0.492,1.2,-1.6,12,gattiev01,EvanÿGattis,EvanÿGattis,EvanÿGattis,evangattis
437,KevinÿGausman*,24,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gausmke01,KevinÿGausman*,KevinÿGausman,KevinÿGausman,kevingausman
438,CoryÿGearrin,29,SFG,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gearrco01,CoryÿGearrin,CoryÿGearrin,CoryÿGearrin,corygearrin
439,DillonÿGee,29,NYM,8,12,-2,0,0,0,2,0,0,0,0,0,0.495,0.5,0,0,0,geedi01,DillonÿGee,DillonÿGee,DillonÿGee,dillongee
440,SteveÿGeltz,27,TBR,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,geltzst01,SteveÿGeltz,SteveÿGeltz,SteveÿGeltz,stevegeltz
441,ScooterÿGennett*,25,MIL,114,391,-9,1,-1,-3,3,-11,-1.2,13,2,0,0.49,0.493,0.3,-0.1,5,gennesc01,ScooterÿGennett*,ScooterÿGennett,ScooterÿGennett,scootergennett
442,CraigÿGentry,31,OAK,26,56,-5,-1,0,0,-1,-6,-0.7,2,-4,-0.5,0.474,0.496,-0.5,-0.1,-4,gentrcr01,CraigÿGentry,CraigÿGentry,CraigÿGentry,craiggentry
443,GonzalezÿGermen,27,2TM,35,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,germego01,GonzalezÿGermen,GonzalezÿGermen,GonzalezÿGermen,gonzalezgermen
444,JohnnyÿGiavotella,27,LAA,129,502,-3,1,1,-10,3,-7,-0.6,18,11,1.2,0.494,0.496,2.2,-0.6,21,giavojo01,JohnnyÿGiavotella,JohnnyÿGiavotella,JohnnyÿGiavotella,johnnygiavotella
445,KyleÿGibson,27,MIN,2,5,-1,0,0,0,1,0,0,0,0,0,0.506,0.5,0,0,0,gibsoky01,KyleÿGibson,KyleÿGibson,KyleÿGibson,kylegibson
446,KenÿGiles,24,PHI,65,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gileske01,KenÿGiles,KenÿGiles,KenÿGiles,kengiles
447,ConorÿGillaspie*,27,2TM,75,253,-10,-2,1,-5,1,-14,-1.5,9,-5,-0.6,0.48,0.494,-0.1,-0.4,0,gillaco01,ConorÿGillaspie*,ConorÿGillaspie,ConorÿGillaspie,conorgillaspie
448,ColeÿGillespie,31,MIA,67,157,1,1,0,-1,0,0,0,5,6,0.5,0.501,0.5,0.6,-0.2,7,gilleco01,ColeÿGillespie,ColeÿGillespie,ColeÿGillespie,colegillespie
449,SeanÿGilmartin*,25,NYM,48,6,0,0,0,0,1,1,0.1,0,1,0.1,0.502,0.5,0.1,0,1,gilmase01,SeanÿGilmartin*,SeanÿGilmartin,SeanÿGilmartin,seangilmartin
450,ChrisÿGimenez,32,TEX,36,113,2,1,0,-2,2,3,0.3,4,7,0.7,0.508,0.502,0.9,0,9,gimench01,ChrisÿGimenez,ChrisÿGimenez,ChrisÿGimenez,chrisgimenez
451,MychalÿGivens,25,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,givenmy01,MychalÿGivens,MychalÿGivens,MychalÿGivens,mychalgivens
452,ZackÿGodley,25,ARI,8,10,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.492,0.5,-0.1,0,-1,godleza01,ZackÿGodley,ZackÿGodley,ZackÿGodley,zackgodley
453,ErikÿGoeddel,26,NYM,33,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,goedder01,ErikÿGoeddel,ErikÿGoeddel,ErikÿGoeddel,erikgoeddel
454,DavidÿGoforth,26,MIL,20,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,goforda01,DavidÿGoforth,DavidÿGoforth,DavidÿGoforth,davidgoforth
455,RyanÿGoins*,27,TOR,128,428,-9,2,0,6,5,4,0.6,15,19,2,0.503,0.503,1.4,1.3,13,goinsry01,RyanÿGoins*,RyanÿGoins,RyanÿGoins,ryangoins
456,PaulÿGoldschmidt,27,ARI,159,695,52,4,-2,14,-9,59,6.2,22,81,8.3,0.54,0.539,6.8,0.6,67,goldspa01,PaulÿGoldschmidt,PaulÿGoldschmidt,PaulÿGoldschmidt,paulgoldschmidt
457,BrandonÿGomes,30,TBR,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gomesbr01,BrandonÿGomes,BrandonÿGomes,BrandonÿGomes,brandongomes
458,JonnyÿGomes,34,2TM,95,262,-4,-1,-1,-7,-3,-15,-1.7,9,-7,-0.8,0.483,0.494,-0.1,-1,0,gomesjo01,JonnyÿGomes,JonnyÿGomes,JonnyÿGomes,jonnygomes
459,YanÿGomes,27,CLE,95,389,-13,-1,-1,3,6,-6,-0.5,14,8,0.9,0.494,0.496,0.5,1,5,gomesya01,YanÿGomes,YanÿGomes,YanÿGomes,yangomes
460,CarlosÿG¢mez,29,2TM,115,477,-1,0,1,3,3,5,0.6,16,21,2.2,0.505,0.502,1.8,0.6,18,gomezca01,CarlosÿGomez,CarlosÿGomez,CarlosÿGomez,carlosgomez
461,H‚ctorÿG¢mez,27,MIL,66,134,-7,0,0,-1,1,-7,-0.7,4,-2,-0.3,0.489,0.496,-0.2,0,-1,gomezhe01,HectorÿGomez,HectorÿGomez,HectorÿGomez,hectorgomez
462,JeanmarÿG¢mez,27,PHI,61,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gomezje01,JeanmarÿGomez,JeanmarÿGomez,JeanmarÿGomez,jeanmargomez
463,MarcoÿGonzales*,23,STL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,gonzama02,MarcoÿGonzales*,MarcoÿGonzales,MarcoÿGonzales,marcogonzales
464,Adri nÿGonz lez*,33,LAD,156,643,23,-2,-2,14,-8,24,2.5,21,45,4.6,0.517,0.516,3,0.6,31,gonzaad01,AdrianÿGonzalez*,AdrianÿGonzalez,AdrianÿGonzalez,adriangonzalez
465,CarlosÿGonz lez*,29,COL,153,608,10,2,1,0,-5,7,0.7,20,27,2.6,0.505,0.505,2.6,-0.6,27,gonzaca01,CarlosÿGonzalez*,CarlosÿGonzalez,CarlosÿGonzalez,carlosgonzalez
467,GioÿGonzalez,29,WSN,27,56,-8,0,0,0,8,-1,-0.1,0,-1,-0.1,0.497,0.499,-0.1,0,-1,gonzagi01,GioÿGonzalez,GioÿGonzalez,GioÿGonzalez,giogonzalez
468,MarwinÿGonz lez#,26,HOU,120,370,4,0,-1,10,-1,12,1.4,13,25,2.7,0.511,0.508,1.6,1.1,15,gonzama01,MarwinÿGonzalez#,MarwinÿGonzalez,MarwinÿGonzalez,marwingonzalez
469,MiguelÿGonz lez,31,BAL,1,1,0,0,0,0,0,0,0,0,0,0,0.486,0.5,0,0,0,gonzami03,MiguelÿGonzalez,MiguelÿGonzalez,MiguelÿGonzalez,miguelgonzalez
